solute,Year,Month,WaterYear,WaterYearMonth,NE_BBWM_WB,SE_CWT_CWT07,NE_HBEF_WS1,WC_HJA_HJA06,WC_HJA_HJA07,WC_HJA_HJA10,PR_LEF_MPR,PR_LEF_QS,PR_LEF_RI,GL_MEF_S4,GL_MEF_S6,SE_SEF_WS77,GL_TLW_C31,GL_TLW_C33,GL_TLW_C34
Ca,1965,5,1965,1965.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,6,1965,1965.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,7,1965,1965.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,8,1965,1965.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,9,1965,1965.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,10,1965,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1964,10,1965,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1964,11,1965,1965.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1964,12,1965,1965.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,1,1965,1965.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,2,1965,1965.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,3,1965,1965.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,4,1965,1965.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,5,1965,1965.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,6,1965,1965.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,7,1965,1965.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,8,1965,1965.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,9,1965,1965.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,6,1966,1965.6666666666667,NA,NA,0.204112714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,7,1966,1965.75,NA,NA,0.285798449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,8,1966,1965.8333333333333,NA,NA,0.198731368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,9,1966,1965.9166666666667,NA,NA,0.058480968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,10,1966,1966,NA,NA,0.129264692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,11,1966,1966.0833333333333,NA,NA,0.110587831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,12,1966,1966.1666666666667,NA,NA,0.143180091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,1,1966,1966.25,NA,NA,0.136208106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,2,1966,1966.3333333333333,NA,NA,0.159050742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,3,1966,1966.4166666666667,NA,NA,0.152356023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,4,1966,1966.5,NA,NA,0.154114784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,5,1966,1966.5833333333333,NA,NA,0.127596755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,10,1966,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,11,1966,1966.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,12,1966,1966.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,1,1966,1966.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,2,1966,1966.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,3,1966,1966.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,4,1966,1966.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,5,1966,1966.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,6,1966,1966.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,7,1966,1966.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,8,1966,1966.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,9,1966,1966.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,11,1966,1966.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,12,1966,1966.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,1,1966,1966.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,2,1966,1966.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,3,1966,1966.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,4,1966,1966.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,5,1966,1966.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,6,1966,1966.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,7,1966,1966.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,8,1966,1966.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,9,1966,1966.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,10,1966,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,10,1966,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,11,1966,1966.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1965,12,1966,1966.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,1,1966,1966.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,2,1966,1966.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,3,1966,1966.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,4,1966,1966.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,5,1966,1966.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,6,1966,1966.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,7,1966,1966.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,8,1966,1966.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,9,1966,1966.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,6,1967,1966.6666666666667,NA,NA,0.098914317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,7,1967,1966.75,NA,NA,0.061400405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,8,1967,1966.8333333333333,NA,NA,0.65611399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,9,1967,1966.9166666666667,NA,NA,0.059464277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,10,1967,1967,NA,NA,0.089558902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,11,1967,1967.0833333333333,NA,NA,0.066017781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,12,1967,1967.1666666666667,NA,NA,0.087858742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,1,1967,1967.25,NA,NA,0.245110853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,2,1967,1967.3333333333333,NA,NA,0.090209759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,3,1967,1967.4166666666667,NA,NA,0.098846394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,4,1967,1967.5,NA,NA,0.379230965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,5,1967,1967.5833333333333,NA,NA,0.165125681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,10,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,11,1967,1967.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,12,1967,1967.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,1,1967,1967.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,2,1967,1967.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,3,1967,1967.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,4,1967,1967.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,5,1967,1967.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,6,1967,1967.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,7,1967,1967.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,8,1967,1967.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,9,1967,1967.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,11,1967,1967.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,12,1967,1967.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,1,1967,1967.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,2,1967,1967.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,3,1967,1967.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,4,1967,1967.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,5,1967,1967.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,6,1967,1967.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,7,1967,1967.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,8,1967,1967.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,9,1967,1967.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,10,1967,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,10,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,11,1967,1967.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1966,12,1967,1967.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,1,1967,1967.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,2,1967,1967.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,3,1967,1967.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,4,1967,1967.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,5,1967,1967.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,6,1967,1967.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,7,1967,1967.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,8,1967,1967.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,9,1967,1967.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,6,1968,1967.6666666666667,NA,NA,0.124810852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,7,1968,1967.75,NA,NA,0.232310474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,8,1968,1967.8333333333333,NA,NA,0.552784861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,9,1968,1967.9166666666667,NA,NA,0.02888928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,10,1968,1968,NA,NA,0.100314952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,11,1968,1968.0833333333333,NA,NA,0.154106121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,12,1968,1968.1666666666667,NA,NA,0.068620189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,1,1968,1968.25,NA,NA,0.126519989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,2,1968,1968.3333333333333,NA,NA,0.04844743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,3,1968,1968.4166666666667,NA,NA,0.034401229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,4,1968,1968.5,NA,NA,0.123124355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,5,1968,1968.5833333333333,NA,NA,0.129362482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,10,1968,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,11,1968,1968.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,12,1968,1968.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,1,1968,1968.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,2,1968,1968.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,3,1968,1968.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,4,1968,1968.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,5,1968,1968.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,6,1968,1968.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,7,1968,1968.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,8,1968,1968.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,9,1968,1968.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,11,1968,1968.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,12,1968,1968.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,1,1968,1968.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,2,1968,1968.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,3,1968,1968.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,4,1968,1968.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,5,1968,1968.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,6,1968,1968.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,7,1968,1968.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,8,1968,1968.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,9,1968,1968.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,10,1968,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,10,1968,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,11,1968,1968.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1967,12,1968,1968.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,1,1968,1968.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,2,1968,1968.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,3,1968,1968.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,4,1968,1968.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,5,1968,1968.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,6,1968,1968.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,7,1968,1968.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,8,1968,1968.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,9,1968,1968.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,6,1969,1968.6666666666667,NA,NA,0.14123074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,7,1969,1968.75,NA,NA,0.163111752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,8,1969,1968.8333333333333,NA,NA,0.089445157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,9,1969,1968.9166666666667,NA,NA,0.012016979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,10,1969,1969,NA,NA,0.055306299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,11,1969,1969.0833333333333,NA,NA,0.04495455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,12,1969,1969.1666666666667,NA,NA,0.044719253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,1,1969,1969.25,NA,NA,0.101128351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,2,1969,1969.3333333333333,NA,NA,0.105097243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,3,1969,1969.4166666666667,NA,NA,0.075430618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,4,1969,1969.5,NA,NA,0.082420462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,5,1969,1969.5833333333333,NA,NA,0.102173626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,10,1969,1969,NA,NA,NA,NA,NA,0.314509246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,11,1969,1969.0833333333333,NA,NA,NA,NA,NA,0.362851745,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,12,1969,1969.1666666666667,NA,NA,NA,NA,NA,0.109605557,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,1,1969,1969.25,NA,NA,NA,NA,NA,0.097257972,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,2,1969,1969.3333333333333,NA,NA,NA,NA,NA,0.261296456,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,3,1969,1969.4166666666667,NA,NA,NA,NA,NA,0.225009959,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,4,1969,1969.5,NA,NA,NA,NA,NA,0.247019167,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,5,1969,1969.5833333333333,NA,NA,NA,NA,NA,0.134585122,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,6,1969,1969.6666666666667,NA,NA,NA,NA,NA,0.25994389,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,7,1969,1969.75,NA,NA,NA,NA,NA,0.228360414,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,8,1969,1969.8333333333333,NA,NA,NA,NA,NA,0.164034335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,9,1969,1969.9166666666667,NA,NA,NA,NA,NA,0.458606557,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,11,1969,1969.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,12,1969,1969.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,1,1969,1969.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,2,1969,1969.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,3,1969,1969.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,4,1969,1969.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,5,1969,1969.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,6,1969,1969.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,7,1969,1969.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,8,1969,1969.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,9,1969,1969.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,10,1969,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,10,1969,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,11,1969,1969.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1968,12,1969,1969.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,1,1969,1969.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,2,1969,1969.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,3,1969,1969.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,4,1969,1969.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,5,1969,1969.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,6,1969,1969.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,7,1969,1969.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,8,1969,1969.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,9,1969,1969.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1969,6,1970,1969.6666666666667,NA,NA,0.18962697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
