Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATDPmgL,FWASO4SmgL,
2002,9,2002,20029,N/A,N/A,N/A,3.5,54.25,0.06,0.01,0.095,0.144855,0.008461013,0.00669623,0.015157243,0.007272139,15.09500027,50.16999817,0.226698044,3.622445833,0.002833726,0.000629717,0.007084314,0.012948709,
2002,10,2002,200210,N/A,N/A,N/A,2.7,52.7,0.05,0.01,0.04,0.044955,0.023914579,0.011201184,0.035115763,0.014414938,2.005000114,59.00999832,0.086406583,1.709515392,0.001331301,0.000325511,0.001153916,0.001142715,
2002,11,2003,200311,N/A,N/A,N/A,2.9,51.9,0.05,0.01,0.04,0.18315,0.004228922,0.002669478,0.006898401,0.002511949,-3.785000086,9.479999542,0.160383868,2.937973761,0.003019436,0.000566084,0.002264334,0.012570831,
2002,12,2003,200312,N/A,N/A,N/A,4.1,55.66666667,0.18,0.01,0.076666667,0.0666,0.004250229,0.00689706,0.011147289,0.006281638,-7.090000153,11.68000031,0.340329452,4.744816813,0.015140585,0.000854871,0.006563476,0.005693439,
2003,1,2003,20031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001845837,0.001565296,0.003411133,0.001732077,-13.63000011,4.429999828,N/A,N/A,N/A,N/A,N/A,N/A,
2003,2,2003,20032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006805709,0.006148772,0.012954481,0.004267573,-13.51000023,5.349999905,N/A,N/A,N/A,N/A,N/A,N/A,
2003,3,2003,20033,N/A,N/A,N/A,1.9,16.2,0.38,0.01,0.27,0.5994,0.005501475,0.006335713,0.011837188,0.002788601,-4.489999771,13.68999958,0.020787746,0.177242888,0.004157549,0.000109409,0.002954048,0.006557987,
2003,4,2003,20034,N/A,N/A,N/A,1.65,30.95,0.14,0.01,0.16,0.6327,0.012425264,0.010382886,0.02280815,0.012504016,4.940000057,38.25999832,0.161048196,5.313203406,0.030081643,0.001278202,0.018235449,0.091939689,
2003,5,2003,20035,N/A,N/A,N/A,1.6,37.8,0.075,0.01,0.13,0.54945,0.037819949,0.022125169,0.059945119,0.028460647,11.90999985,70.75,0.131938718,3.057696955,0.003737186,0.000786075,0.007135579,0.058592405,
2003,6,2003,20036,N/A,N/A,N/A,2.55,50.05,0.035,0.01,0.115,0.0999,0.031076949,0.022984891,0.054061841,0.022960464,16.77000046,105.3000031,0.080841373,1.58671009,0.001109587,0.000317025,0.003645787,0.00316708,
2003,7,2003,20037,N/A,N/A,N/A,2.7,59,0.083333333,0.01,0.133333333,0.1776,0.031124144,0.017179671,0.048303815,0.02240034,19.625,97.76000214,0.352035297,7.776018849,0.013525347,0.001369451,0.018344749,0.042575065,
2003,8,2003,20038,N/A,N/A,N/A,2.9,61.2,0.095,0.01,0.18,0.0333,0.050867206,0.026314776,0.077181982,0.02693154,20.68000031,49.09000015,0.104120371,2.216087056,0.00345354,0.000359036,0.006889648,0.001195589,
2003,9,2003,20039,N/A,N/A,N/A,3.1,64.65,0.16,0.01,0.0925,0.318015,0.009459856,0.009840034,0.01929989,0.013943192,13.68500042,68.73999786,0.132114695,2.865672043,0.004085125,0.000434588,0.002259857,0.02202604,
2003,10,2003,200310,N/A,N/A,N/A,2.85,61.25,0.03,0.01,0.065,0.0999,0.005223332,0.004991856,0.010215188,0.006048408,7.099999905,41,0.100363042,2.156925032,0.001056453,0.000352151,0.002288982,0.003517989,
2003,11,2004,200411,N/A,N/A,N/A,2.4,56.6,0.05,0.01,0.07,0.0999,0.007567313,0.008453269,0.016020583,0.007247212,-4.025000095,28.55999947,0.036073449,0.850732161,0.00075153,0.000150306,0.001052142,0.001501557,
2003,12,2004,200412,N/A,N/A,N/A,2.35,59.5,0.135,0.01,0.065,0.14985,0.001491466,0.004432165,0.005923632,0.001280405,-7.324999809,15.09000015,0.1725,4.4125,0.0095,0.00075,0.00475,0.0124875,
2004,1,2004,20041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006859169,0.011030807,0.017889976,0.004522878,-17.19000053,23.59000015,N/A,N/A,N/A,N/A,N/A,N/A,
2004,2,2004,20042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001356669,0.006495654,0.007852323,0.001813579,-8.645000458,12.82999992,N/A,N/A,N/A,N/A,N/A,N/A,
2004,3,2004,20043,N/A,N/A,N/A,4.5,49.9,0.86,0.01,0.16,0.2331,0.039594242,0.022793929,0.062388171,0.018439649,-2.220000029,30.32999992,0.011511683,0.127651775,0.002200011,2.56E-05,0.000409304,0.000596305,
2004,4,2004,20044,N/A,N/A,N/A,1.45,42.8,0.04,0.01,0.025,0.28305,0.030557778,0.009587823,0.040145601,0.012639593,4.619999886,24.06999969,0.037987626,1.137136837,0.00114419,0.000269027,0.000672567,0.008181593,
2004,5,2004,20045,N/A,N/A,N/A,1.85,47.7,0.02,0.01,0.025,0.333,0.033141786,0.019584016,0.052725802,0.020488024,9.039999962,93.31999969,0.135828096,3.506339479,0.001025374,0.000746864,0.00186716,0.035787926,
2004,6,2004,20046,N/A,N/A,N/A,2.4,55.1,0.0175,0.01,0.0425,0.0666,0.026287749,0.015190872,0.04147862,0.015025747,14.84000015,36.68000031,0.098166183,2.509933173,0.001186901,0.00044912,0.001347442,0.004059245,
2004,7,2004,20047,N/A,N/A,N/A,2.85,61.4,0.05,0.01,0.0475,0.08325,0.035186278,0.025667323,0.060853601,0.075644102,18.29999924,113.8099976,0.087209063,1.853594013,0.001525868,0.000305174,0.001555128,0.002462461,
2004,8,2004,20048,N/A,N/A,N/A,3.1,62.9,0.14,0.01,0.0475,0.0999,0.017089031,0.009913609,0.027002641,0.013853225,14.96500015,60.59000015,0.089363817,1.813220676,0.004035785,0.00028827,0.001369284,0.002879821,
2004,9,2004,20049,N/A,N/A,N/A,2.866666667,64.43333333,0.06,0.01,0.033333333,0.0777,0.027826697,0.019863298,0.047689995,0.033809932,15.75500011,160.6399994,0.326289945,7.242950783,0.006218816,0.001065362,0.002681448,0.007119345,
2004,10,2004,200410,N/A,N/A,N/A,2.45,59,0.02,0.01,0.0375,0.0999,0.03222827,0.016758901,0.048987171,0.021143845,7.385000229,74.48000336,0.087414765,2.101531165,0.000714915,0.000357458,0.001299872,0.003571003,
2004,11,2005,200511,N/A,N/A,N/A,2.4,54.8,0.02,0.01,0.025,0.0999,0.001051077,0.001541415,0.002592492,0.001022998,0.069999903,9.479999542,0.038660761,0.882754043,0.000322173,0.000161087,0.000402716,0.001609254,
2004,12,2005,200512,N/A,N/A,N/A,2.4,55.8,0.02,0.01,0.025,0.0666,0.006583091,0.00999398,0.016577071,0.005348065,-10.71000004,36.34999847,0.095065253,2.210267129,0.00079221,0.000396105,0.000990263,0.002638061,
2005,1,2005,20051,N/A,N/A,N/A,3.8,45.9,0.2,0.01,0.08,0.0999,0.009439465,0.0144774,0.023916866,0.008408136,-15.48499966,46.43999863,0.026870115,0.324562709,0.001414217,7.07E-05,0.000565687,0.000706401,
2005,2,2005,20052,N/A,N/A,N/A,3.7,45.2,0.24,0.01,0.17,0.0666,0.005598077,0.006405463,0.012003541,0.004279792,-7.820000172,11.14999962,0.179181228,2.188916625,0.011622566,0.000484274,0.008232651,0.003225262,
2005,3,2005,20053,N/A,N/A,N/A,3.5,44.6,0.2,0.08,0.14,0.1332,0.004753537,0.003155292,0.007908828,0.003238126,-4.514999866,18.03000069,0.003857262,0.049152542,0.000220415,8.82E-05,0.00015429,0.000146796,
2005,4,2005,20054,N/A,N/A,N/A,1.55,27.4,0.06,0.115,0.025,0.28305,0.017670671,0.010064862,0.027735533,0.009902933,7.71999979,24.85000038,0.084183042,1.341790408,0.002529442,0.012212483,0.001482096,0.027901371,
2005,5,2005,20055,N/A,N/A,N/A,1.7,35.6,0.075,0.01,0.025,0.0666,0.034109725,0.020262077,0.054371802,0.03229846,10.65499973,103.9499969,0.018807355,0.394522761,0.000897199,0.000106884,0.000267209,0.000711844,
2005,6,2005,20056,N/A,N/A,N/A,2.066666667,44.6,0.036666667,0.036666667,0.025,0.0555,0.023560061,0.020882572,0.044442633,0.024874232,18.13999939,133.2200012,0.304975185,6.547839542,0.006365741,0.003116109,0.003729045,0.007322358,
2005,7,2005,20057,N/A,N/A,N/A,3.2,51.15,0.01,0.64,0.0525,0.31635,0.030552141,0.016720429,0.04727257,0.030026984,20.40999985,46.52000046,0.088539326,1.468589263,0.00028298,0.02858427,0.000931752,0.003921723,
2005,8,2005,20058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009829764,0.009061428,0.018891192,0.009860987,18.125,56.58000183,N/A,N/A,N/A,N/A,N/A,N/A,
2005,9,2005,20059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030426289,0.017169908,0.047596196,0.024792041,15.03499985,68.06999969,N/A,N/A,N/A,N/A,N/A,N/A,
2005,10,2005,200510,N/A,N/A,N/A,3.6,70.3,0.01,0.03,0.08,2.6307,0.016613048,0.008432997,0.025046045,0.011457414,7.514999866,85.34999847,0.268946396,5.251925447,0.000747073,0.00224122,0.005976587,0.196532579,
2005,11,2006,200611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.055675167,0.034392277,0.090067444,0.038528427,-1.105000019,73.33999634,N/A,N/A,N/A,N/A,N/A,N/A,
2005,12,2006,200612,N/A,N/A,N/A,4.1,72.7,0.31,0.01,0.025,0.2331,0.002619765,0.008923066,0.01154283,0.004251225,-8.140000343,20.20000076,0.063586218,1.127492206,0.004807738,0.000155088,0.000387721,0.003615109,
2006,1,2006,20061,N/A,N/A,N/A,3.4,71.3,0.37,0.11,0.07,0.0666,0.002713385,0.003295859,0.006009244,0.002820985,-5.239999771,8.890000343,0.174358974,3.656410256,0.018974359,0.005641026,0.003589744,0.003415385,
2006,2,2006,20062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003275931,0.005484941,0.008760872,0.002681972,-12.02000046,21.12000084,N/A,N/A,N/A,N/A,N/A,N/A,
2006,3,2006,20063,N/A,N/A,N/A,3.3,35,0.01,0.83,0.15,0.4329,0.018665507,0.018066624,0.036732131,0.015473826,-1.610000014,39.43999863,0.103449738,1.097194187,0.000313484,0.026019176,0.004702261,0.013570725,
2006,4,2006,20064,N/A,N/A,N/A,1.85,41.95,0.12,0.075,0.07,0.78255,0.0322611,0.021033705,0.053294805,0.027630737,8.645000458,35.63000107,0.056635209,1.230731228,0.005605756,0.004400525,0.002229145,0.019484013,
2006,5,2006,20065,N/A,N/A,N/A,2.7,55.8,0.115,0.01,0.025,0.68265,0.019757311,0.011958978,0.031716288,0.01740196,13.10999966,79.80000305,0.290013727,5.76242042,0.015589189,0.001074125,0.002685312,0.130296604,
2006,6,2006,20066,N/A,N/A,N/A,4.05,67.8,0.21,0.01,0.09,0.0333,0.026715668,0.014591311,0.041306979,0.020097497,17.50499916,58.08000183,0.910497829,15.54524514,0.053627038,0.00233369,0.018693436,0.007771188,
2006,7,2006,20067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.042319064,0.021815458,0.064134522,0.016003946,22.27000046,63.84000015,N/A,N/A,N/A,N/A,N/A,N/A,
2006,8,2006,20068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013063454,0.008731114,0.021794568,0.011760397,18.95000076,49.5,N/A,N/A,N/A,N/A,N/A,N/A,
2006,9,2006,20069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014145435,0.006646795,0.02079223,0.018674182,12.83500004,61.88999939,N/A,N/A,N/A,N/A,N/A,N/A,
2006,10,2006,200610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010364092,0.006953355,0.017317448,0.00796337,4.46999979,42.25999832,N/A,N/A,N/A,N/A,N/A,N/A,
2006,11,2007,200711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007924712,0.005809047,0.013733759,0.006561157,-0.930000007,23.54999924,N/A,N/A,N/A,N/A,N/A,N/A,
2006,12,2007,200712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00356135,0.007077804,0.010639154,0.006021788,-5.474999905,25.10000038,N/A,N/A,N/A,N/A,N/A,N/A,
2007,1,2007,20071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000823125,0.001262687,0.002085812,0.000529284,-10.91499996,5.820000172,N/A,N/A,N/A,N/A,N/A,N/A,
2007,2,2007,20072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001331278,0.006501712,0.007832991,0.001790521,-14.11999989,17.15999985,N/A,N/A,N/A,N/A,N/A,N/A,
2007,3,2007,20073,N/A,N/A,N/A,1.6,45.8,0.78,0.29,0.12,2.0313,0.019251068,0.017574892,0.03682596,0.018858167,-1.205000043,42.77999878,0.152976927,4.378964547,0.074576252,0.027727068,0.01147327,0.19421377,
2007,4,2007,20074,N/A,N/A,N/A,2.65,58.9,0.25,0.03,0.025,1.5651,0.042804,0.013474873,0.056278873,0.020466067,4.105000019,62.40000153,0.110681827,2.300179797,0.011930156,0.001390098,0.001158415,0.070217027,
2007,5,2007,20075,N/A,N/A,N/A,3.5,60.8,0.405,0.02,0.0425,1.58175,0.0274036,0.013963638,0.041367238,0.019327067,13.58500004,61.27999878,0.152043275,2.617946123,0.017941184,0.000888873,0.001684136,0.073609914,
2007,6,2007,20076,N/A,N/A,N/A,3.85,62.8,0.3,0.035,0.0475,0.1665,0.041406737,0.023814396,0.065221133,0.029746065,18.60000038,76.08000183,0.398913349,6.518897151,0.034070891,0.004400823,0.00347807,0.02741855,
2007,7,2007,20077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007656213,0.004861127,0.01251734,0.005613819,20.38500023,60.43999863,N/A,N/A,N/A,N/A,N/A,N/A,
2007,8,2007,20078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030483476,0.015192979,0.045676456,0.014969553,18.10000038,34.31999969,N/A,N/A,N/A,N/A,N/A,N/A,
2007,9,2007,20079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.072257404,0.02781546,0.100072864,0.048319198,13.44999981,128.3800049,N/A,N/A,N/A,N/A,N/A,N/A,
2007,10,2007,200710,N/A,N/A,N/A,4.85,85.45,0.34,0.03,0.0825,1.24875,0.016617753,0.013307075,0.029924828,0.019356234,8.505000114,114.2099991,0.465037455,9.371515671,0.024262824,0.003032853,0.002527377,0.181789207,
2007,11,2008,200811,N/A,N/A,N/A,4.966666667,98.9,0.2,0.04,0.025,0.444,0.0060255,0.005049428,0.011074928,0.003519648,-2.039999962,9.680000305,0.55886701,11.28276285,0.019919028,0.005031898,0.002903018,0.069604803,
2007,12,2008,200812,N/A,N/A,N/A,7,103.7,0.38,0.03,0.06,0.2331,0.00558233,0.009888688,0.015471018,0.003530467,-11.80000019,33.93999863,0.185495119,2.747977685,0.010069735,0.000794979,0.001589958,0.006176987,
2008,1,2008,20081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001617257,0.003520255,0.005137511,0.00129527,-13.71500015,3.809999943,N/A,N/A,N/A,N/A,N/A,N/A,
2008,2,2008,20082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001078595,0.001864462,0.002943057,0.000986088,-13.52000046,9.039999962,N/A,N/A,N/A,N/A,N/A,N/A,
2008,3,2008,20083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008054983,0.005565393,0.013620375,0.004550478,-5.585000038,8.800000191,N/A,N/A,N/A,N/A,N/A,N/A,
2008,4,2008,20084,N/A,N/A,N/A,2.45,43.575,0.3825,0.08,0.0575,0.740925,0.061755579,0.030991054,0.092746633,0.037003076,3.075000048,91.09999847,0.265315726,6.276610512,0.03990382,0.014454418,0.00580508,0.135104297,
2008,5,2008,20085,N/A,N/A,N/A,2.8,57.25,0.13,0.01,0.025,0.24975,0.019745547,0.009804204,0.029549751,0.010528644,9.295000076,66.01000214,0.126421371,2.523692253,0.004021621,0.000515227,0.001288068,0.021037297,
2008,6,2008,20086,N/A,N/A,N/A,3.25,63.15,0.125,0.01,0.025,0.7992,0.025363052,0.019354278,0.04471733,0.023826617,15.80000019,124.5500031,0.311107825,5.741591009,0.013851747,0.000823405,0.002058513,0.115848628,
2008,7,2008,20087,N/A,N/A,N/A,4.4,86,0.13,0.01,0.025,0.333,0.044186278,0.020208727,0.064395005,0.020410649,18.73999977,72.05999756,0.152196327,2.974746395,0.00449671,0.000345901,0.000864752,0.011518495,
2008,8,2008,20088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011529203,0.004568702,0.016097906,0.014633203,18.45000076,29.82999992,N/A,N/A,N/A,N/A,N/A,N/A,
2008,9,2008,20089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018114547,0.008933525,0.027048072,0.019514748,13.43000031,102.2600021,N/A,N/A,N/A,N/A,N/A,N/A,
2008,10,2008,200810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030057304,0.019400132,0.049457436,0.02829277,6.900000095,76.05000305,N/A,N/A,N/A,N/A,N/A,N/A,
2008,11,2009,200911,N/A,N/A,N/A,4.8,89.4,0.27,0.03,0.05,1.7316,0.017174118,0.00927541,0.026449528,0.011936856,-1.754999995,35.99000168,0.719073359,13.39274131,0.040447876,0.004494208,0.007490347,0.259405714,
2008,12,2009,200912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004868565,0.008510692,0.013379257,0.003572309,-15.78999996,41,N/A,N/A,N/A,N/A,N/A,N/A,
2009,1,2009,20091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004171338,0.008061297,0.012232636,0.003443896,-17.72500038,17.63999939,N/A,N/A,N/A,N/A,N/A,N/A,
2009,2,2009,20092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012394453,0.00801219,0.020406643,0.007987475,-10.32999992,24.12000084,N/A,N/A,N/A,N/A,N/A,N/A,
2009,3,2009,20093,N/A,N/A,N/A,2,25.7,0.2,0.15,0.1,0.8991,0.019689112,0.014685802,0.034374914,0.025042319,-4.164999962,69.05999756,0.019404339,0.249345757,0.001940434,0.001455325,0.000970217,0.008723221,
2009,4,2009,20094,N/A,N/A,N/A,2.05,47.1,0.065,0.015,0.025,0.68265,0.005936515,0.005840123,0.011776637,0.006032743,4.650000095,36.83000183,0.110778529,2.510820663,0.004180308,0.000950455,0.001429923,0.036273188,
2009,5,2009,20095,N/A,N/A,N/A,3,55.8,0.03,0.015,0.025,0.1998,0.051257916,0.019825534,0.07108345,0.02240166,10.25500011,40.49000168,0.244800884,4.537332864,0.002160141,0.001145495,0.002018199,0.015257994,
2009,6,2009,20096,N/A,N/A,N/A,3.8,68.5,0.03,0.02,0.07,0.0333,0.009850551,0.007806643,0.017657194,0.008365643,15.63500023,67.98999786,0.499907255,9.011486053,0.003946636,0.002631091,0.009208818,0.004380766,
2009,7,2009,20097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014329818,0.008606071,0.02293589,0.012873133,16.49500084,82.73999786,N/A,N/A,N/A,N/A,N/A,N/A,
2009,8,2009,20098,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.023101541,0.010474651,0.033576192,0.018373019,16.77000046,86.70999908,N/A,N/A,N/A,N/A,N/A,N/A,
2009,9,2009,20099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003148324,0.002116337,0.00526466,0.00333582,16.53000069,23.73999977,N/A,N/A,N/A,N/A,N/A,N/A,
2009,10,2009,200910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004366383,0.006373177,0.01073956,0.007242836,3.650000095,97.91999817,N/A,N/A,N/A,N/A,N/A,N/A,
2009,11,2010,201011,N/A,N/A,N/A,4.566666667,68,0.203333333,0.023333333,0.051666667,0.6327,0.020639743,0.008481318,0.029121061,0.008760431,2.234999895,26.73999977,0.420446352,7.460729614,0.018582403,0.001375107,0.004374893,0.06369018,
2009,12,2010,201012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004339967,0.004585799,0.008925766,0.003794381,-11.73999977,29.48999977,N/A,N/A,N/A,N/A,N/A,N/A,
2010,1,2010,20101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002200239,0.003573564,0.005773803,0.00359708,-13.02000046,19.48999977,N/A,N/A,N/A,N/A,N/A,N/A,
2010,2,2010,20102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000322209,0.001321015,0.001643224,0.000573243,-10.20499992,5.659999847,N/A,N/A,N/A,N/A,N/A,N/A,
2010,3,2010,20103,N/A,N/A,N/A,2.5,45.6,0.115,0.055,0.025,0.5994,0.010773221,0.00681221,0.01758543,0.011943072,2.660000086,14.82999992,0.26681325,4.856923665,0.013596625,0.007819894,0.00284224,0.070464653,
2010,4,2010,20104,N/A,N/A,N/A,3.3,67.4,0.085,0.075,0.025,0.14985,N/A,N/A,N/A,N/A,8.720000267,19.53000069,0.093873411,3.216256424,0.004223695,0.003479849,0.000711162,0.00794294,
2010,5,2010,20105,N/A,N/A,N/A,N/A,78.25,0.095,0.01,N/A,0.034965,0.035783082,0.017909941,0.053693023,0.022584395,12.46500015,73.93000031,N/A,4.378332816,0.003775571,0.000592409,N/A,0.003373532,
2010,6,2010,20106,N/A,N/A,N/A,5.6,89.6,0.27,0.2,0.025,0.018315,0.024693864,0.017184031,0.041877895,0.015075906,16.25499916,112.9400024,0.11747889,2.013825041,0.005664161,0.004195675,0.000524459,0.000773424,
2010,7,2010,20107,N/A,N/A,N/A,5.3,N/A,0.44,0.2,0.08,1.1322,0.048288712,0.020574734,0.068863445,0.027146505,20.38500023,124.9000015,0.10487466,N/A,0.008706576,0.003957534,0.001583014,0.022403602,
2010,8,2010,20108,N/A,N/A,N/A,3.0125,N/A,0.345,0.265,0.105,0.0333,0.019807471,0.010762888,0.030570359,0.011615358,20.22999954,114.7699966,0.135413975,N/A,0.011338723,0.008600126,0.002999263,0.001088465,
2010,9,2010,20109,N/A,N/A,N/A,5.1,N/A,0.115,0.245,0.0375,0.0333,0.013106394,0.008994994,0.022101387,0.010205846,11.25500011,111.9499969,0.397417676,N/A,0.008539456,0.018960256,0.0027706,0.002603317,
2010,10,2010,201010,N/A,N/A,N/A,5.25,N/A,0.205,0.205,0.06,0.0333,0.00697787,0.004812736,0.011790606,0.005060867,8.710000038,70.08999634,0.069920846,N/A,0.002876017,0.002684953,0.000807587,0.000448211,
2010,11,2011,201111,N/A,N/A,N/A,4.25,N/A,0.095,0.165,0.025,0.04995,0.018532232,0.014607881,0.033140113,0.012190961,-1.125,25.39999962,0.386928145,N/A,0.004014971,0.015525428,0.002297383,0.005797959,
2010,12,2011,201112,N/A,N/A,N/A,3.5,N/A,0.205,0.2,0.0375,0.08325,0.002898995,0.006128825,0.00902782,0.001941226,-11.83500004,33.86999893,0.115151515,N/A,0.006464646,0.005757576,0.001010101,0.002018182,
2011,1,2011,20111,N/A,N/A,N/A,4,N/A,0.23,0.15,0.025,1.1655,0.011351676,0.034412606,0.045764283,0.013756448,-15.74499989,27.93000031,0.129462796,N/A,0.007444111,0.004854855,0.000809142,0.037722222,
2011,2,2011,20112,N/A,N/A,N/A,4.2,N/A,0.48,0.18,0.06,0.0666,0.003630938,0.003319712,0.00695065,0.00216598,-10.68500042,6.840000153,0.135483871,N/A,0.015483871,0.005806452,0.001935484,0.002148387,
2011,3,2011,20113,N/A,N/A,N/A,5,N/A,0.79,0.65,0.12,0.0666,0.003958194,0.00330443,0.007262624,0.002390161,-4.429999828,9.710000038,0.045624708,N/A,0.007208704,0.005931212,0.001094993,0.000607721,
2011,4,2011,20114,N/A,N/A,N/A,2.1,N/A,0.19,0.105,0.0425,0.1998,0.017811455,0.010242841,0.028054296,0.012968693,4.559999943,62.04000092,0.075208785,N/A,0.006620798,0.003760439,0.001554426,0.00717134,
2011,5,2011,20115,N/A,N/A,N/A,3.2,N/A,0.055,0.235,0.0475,0.018315,0.024556458,0.010433855,0.034990313,0.012108469,11.19999981,77.19999695,0.164912067,N/A,0.002636394,0.011545615,0.001981814,0.001495547,
2011,6,2011,20116,N/A,N/A,N/A,3.7,N/A,0.115,0.375,0.065,0.0333,0.039695029,0.023256777,0.062951806,0.026593774,15.98499966,122.7200012,0.053085577,N/A,0.001643367,0.005363349,0.000921287,0.000480905,
2011,7,2011,20117,N/A,N/A,N/A,4.75,N/A,0.305,0.51,0.09,0.0333,0.056676952,0.03330356,0.089980512,0.027990541,21.34499931,83.59999847,0.090089113,N/A,0.003490192,0.010114394,0.001375242,0.000637675,
2011,8,2011,20118,N/A,N/A,N/A,3.633333333,N/A,0.336666667,0.29,0.1,0.03441,0.019188693,0.012055272,0.031243965,0.012605619,19.45999908,104.3399963,0.408676182,N/A,0.039337033,0.041815104,0.010271481,0.005079891,
2011,9,2011,20119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017146864,0.007251954,0.024398818,0.00863556,13,33.04999924,N/A,N/A,N/A,N/A,N/A,N/A,
2011,10,2011,201110,N/A,N/A,N/A,5.05,N/A,0.63,0.01,0.19,0.034965,0.035481388,0.013862862,0.04934425,0.013889724,9.085000038,36.45999908,0.171247256,N/A,0.024437446,0.000370264,0.005368833,0.001880295,
2011,11,2012,201211,N/A,N/A,N/A,4.9,N/A,0.68,0.01,0.12,0.1332,0.009608156,0.004866843,0.014474999,0.003021165,-0.38499999,14.5,0.101020191,N/A,0.014019129,0.000206164,0.002473964,0.0027461,
2011,12,2012,201212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005632786,0.004695394,0.01032818,0.003250452,-6.425000191,6.199999809,N/A,N/A,N/A,N/A,N/A,N/A,
2012,1,2012,20121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005001662,0.005531419,0.010533081,0.002675199,-8.890000343,13.47000027,N/A,N/A,N/A,N/A,N/A,N/A,
2012,2,2012,20122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010868961,0.006754107,0.017623068,0.003822938,-5.940000057,19.22999954,N/A,N/A,N/A,N/A,N/A,N/A,
2012,3,2012,20123,N/A,N/A,N/A,2.1,N/A,0.215,0.685,0.225,0.3996,0.021985814,0.011176163,0.033161977,0.011677329,3.86500001,35.54999924,0.103668105,N/A,0.020444691,0.001445011,0.003674062,0.008547934,
2012,4,2012,20124,N/A,N/A,N/A,2.2,N/A,0.105,0.01,0.025,0.14985,0.028888738,0.012807186,0.041695923,0.01720297,5.90500021,67.87999725,0.162760671,N/A,0.004797638,0.000799231,0.001998077,0.01741692,
2012,5,2012,20125,N/A,N/A,N/A,3,N/A,0.12,0.01,0.0425,0.00333,0.0497405,0.023332948,0.073073448,0.020558397,13.10999966,150.5200043,0.114578268,N/A,0.004111017,0.00042127,0.0013773,0.000140283,
2012,6,2012,20126,N/A,N/A,N/A,3.5,N/A,0.115,0.01,0.0675,0.01665,0.076963723,0.036650823,0.113614546,0.034726027,18.20000076,199.0399933,0.207364458,N/A,0.006699022,0.000611533,0.003182615,0.000647893,
