Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATPmgL,FWASO4SmgL,
2006,1,2006,20061,10.96225806,N/A,N/A,3.573,14.632,0.092,0.0465,0.01,N/A,0.008237293,0.010252986,0.018490279,0.017562284,11.57065039,66.01253107,2.640141066,12.23051086,0.058621977,0.020724672,0.007296683,N/A,
2006,2,2006,20062,8.548928571,N/A,N/A,2.473636364,11.41272727,0.027727273,0.033636364,0.010909091,N/A,0.010197149,0.012572459,0.022769608,0.025539946,9.159999841,76.55068588,1.864910274,9.589036719,0.019885416,0.028472395,0.008162763,N/A,
2006,3,2006,20063,12.27451613,N/A,N/A,2.496666667,13.15666667,0.026666667,0.026666667,0.01,N/A,0.012346373,0.012302243,0.024648616,0.03376169,13.28458887,24.54630061,0.978957889,4.437900823,0.007945115,0.011769272,0.003935457,N/A,
2006,4,2006,20064,18.88433333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007940405,0.006615876,0.014556281,0.018449998,19.40452121,62.29664259,N/A,N/A,N/A,N/A,N/A,N/A,
2006,5,2006,20065,20.95806452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.43010298,76.27232638,N/A,N/A,N/A,N/A,N/A,N/A,
2006,6,2006,20066,25.077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017908002,0.036522426,0.054430428,0.087015684,25.16962335,143.1349322,N/A,N/A,N/A,N/A,N/A,N/A,
2006,7,2006,20067,27.38129032,N/A,N/A,10.81,38.23,0.56,0.03,0.27,N/A,0.021857376,0.029292235,0.051149611,0.076687364,27.43455424,87.93966016,6.448837972,22.80657499,0.334074863,0.017896868,0.161071809,N/A,
2006,8,2006,20068,27.78258065,N/A,N/A,4.72,21.59,0.0825,0.02,0.0475,N/A,0.028414517,0.036571377,0.064985894,0.107517034,27.78986385,146.6762279,1.292088258,12.02213274,0.05577598,0.011044093,0.043885226,N/A,
2006,9,2006,20069,23.30266667,N/A,N/A,3.364545455,26.8580303,0.031363636,0.021818182,0.010909091,N/A,0.009406022,0.011609528,0.02101555,0.035113808,23.57030791,140.4214411,1.638295112,13.10912594,0.016115773,0.010317843,0.005158922,N/A,
2006,10,2007,200710,17.28774194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003257846,0.007742419,0.011000265,0.015668933,21.56637035,98.79828785,N/A,N/A,N/A,N/A,N/A,N/A,
2006,11,2007,200711,13.06366667,N/A,N/A,3.405,19.56214286,0.024285714,0.022857143,0.011666667,N/A,0.00679476,0.010103781,0.016898541,0.027113655,13.45606159,2.950342513,1.72960958,9.801021645,0.012628913,0.011861238,0.006421932,N/A,
2006,12,2007,200712,12.07516129,N/A,N/A,3.377857143,17.03642857,0.028571429,0.028571429,0.012142857,N/A,0.003797882,0.005581816,0.009379698,0.022007929,13.1703083,94.8793185,2.892857115,15.28633444,0.027726388,0.023546203,0.011327384,N/A,
2007,1,2007,20071,9.989354839,N/A,N/A,3.57,14.21807692,0.02,0.020384615,0.011025641,N/A,0.006579069,0.008705953,0.015285022,0.020588048,10.86030788,78.60109779,0.26892238,10.03046872,0.013728711,0.014197639,0.007424986,N/A,
2007,2,2007,20072,8.141071429,N/A,N/A,N/A,14.22711538,0.020961538,0.025769231,0.01,N/A,0.005009473,0.008015843,0.013025316,0.018635803,8.815342047,58.83835641,N/A,10.80291213,0.015837692,0.018863097,0.007454085,N/A,
2007,3,2007,20073,14.3083871,N/A,N/A,2.61505,17.965,0.2155,0.036,0.005,0.505494,0.006004876,0.008844302,0.014849178,0.018042889,15.22486339,35.06636962,0.14193871,0.95214024,0.01085198,0.001774389,0.000247478,0.027810246,
2007,4,2007,20074,16.161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014014908,0.013082609,0.027097517,0.038218098,17.04917737,57.88773879,N/A,N/A,N/A,N/A,N/A,N/A,
2007,5,2007,20075,20.70903226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005878915,0.004994698,0.010873613,0.00819888,21.26455417,39.54575371,N/A,N/A,N/A,N/A,N/A,N/A,
2007,6,2007,20076,25.31933333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.036001095,0.040623629,0.076624724,0.111050644,25.48948605,102.744316,N/A,N/A,N/A,N/A,N/A,N/A,
2007,7,2007,20077,26.69225806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008424153,0.022556702,0.030980855,0.042112175,26.57455554,118.2235646,N/A,N/A,N/A,N/A,N/A,N/A,
2007,8,2007,20078,28.68193548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016912242,0.02917818,0.046090422,0.075014564,28.72862965,107.3939741,N/A,N/A,N/A,N/A,N/A,N/A,
2007,9,2007,20079,24.57666667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004591803,0.010486907,0.01507871,0.015554498,24.80986254,92.93376761,N/A,N/A,N/A,N/A,N/A,N/A,
2007,10,2008,200810,21.26709677,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00472747,0.005550648,0.010278118,0.015907769,17.731438,165.1879401,1.380489393,13.4923494,0.068843612,0.009993925,0.022018203,0.394861882,
2007,11,2008,200811,12.419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001893374,0.002065675,0.003959049,0.005604373,11.95575336,83.4704814,N/A,N/A,N/A,N/A,N/A,N/A,
2007,12,2008,200812,12.67516129,N/A,N/A,4.103333333,19.62666667,0.132,0.005333333,0.011333333,3.546783,0.004070753,0.009696623,0.013767376,0.028321554,12.75568506,34.63404052,1.366865707,6.375429452,0.044659288,0.00175904,0.003702401,1.191833773,
2008,1,2008,20081,7.793548387,N/A,N/A,4.121388889,14.16194444,0.062527778,0.006277778,0.007916667,2.9257195,0.004495776,0.005285833,0.009781609,0.01629374,8.671095979,76.71575369,2.960865276,10.45698851,0.048407422,0.005500783,0.004795191,2.08287374,
2008,2,2008,20082,11.55344828,N/A,N/A,3.499090909,13.49318182,0.043090909,0.007636364,0.003227273,2.378967136,0.011294271,0.010466159,0.021760431,0.024881245,12.15958887,83.93821758,2.655849981,10.54342253,0.032557789,0.004740501,0.00243865,1.828669194,
2008,3,2008,20083,13.1716129,N/A,N/A,3.134285714,14.12321429,0.050678571,0.004857143,0.003178571,1.700749929,0.013054408,0.016320424,0.029374832,0.044443942,13.81996544,71.83246649,2.276443267,10.81843142,0.036551599,0.004143999,0.002490362,1.146298672,
2008,4,2008,20084,17.57233333,N/A,N/A,2.926,20.4966,0.0611,0.00826,0.00758,1.29040164,0.012293068,0.010541178,0.022834246,0.027620738,17.78986385,73.47732607,1.711836964,12.28976406,0.031376703,0.011819903,0.00427115,0.83263526,
2008,5,2008,20085,20.87548387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017201326,0.017341952,0.034543279,0.044512328,21.34928112,87.72828951,N/A,N/A,N/A,N/A,N/A,N/A,
2008,6,2008,20086,26.96433333,N/A,N/A,5.12875,21.18125,0.327625,0.008125,0.0275,4.880156625,0.018915985,0.017816448,0.036732432,0.041065153,27.12873215,75.74821828,4.934359021,16.36210334,0.194110069,0.00907934,0.021460459,4.905856866,
2008,7,2008,20087,27.11483871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013051947,0.020379947,0.033431894,0.039396067,26.98880111,137.7676028,N/A,N/A,N/A,N/A,N/A,N/A,
2008,8,2008,20088,27.08096774,N/A,N/A,3.973,32.40666667,0.131566667,0.012,0.006,2.1576402,0.051501669,0.0478229,0.099324569,0.187320406,26.98383619,209.0984217,3.36088457,23.45003179,0.083700742,0.008569069,0.004426901,2.062329014,
2008,9,2008,20089,24.13033333,N/A,N/A,2.684473443,26.0490625,0.080106685,0.015674242,0.007343407,0.953157305,0.005295141,0.009001134,0.014296275,0.026917701,24.32993149,158.5267187,2.227350265,16.70552711,0.069188501,0.005817496,0.008049123,0.936941675,
2008,10,2009,200910,16.94870968,N/A,N/A,2.249358974,19.25701389,0.057044872,0.014019231,0.013403846,0.612449438,0.010152229,0.010566502,0.020718731,0.030443089,18.72654143,97.81356137,N/A,N/A,N/A,N/A,N/A,N/A,
2008,11,2009,200911,11.30866667,N/A,N/A,2.3,19.19,0.081666667,0.007333333,0.012666667,0.298368,0.00724807,0.009854992,0.017103062,0.024921258,14.55561675,86.61458765,1.051083216,7.99937572,0.058080102,0.00647756,0.007068467,0.207230921,
2008,12,2009,200912,12.26419355,N/A,N/A,2.4925,14.35875,0.12325,0.0101,0.0148125,1.1239416,0.003056908,0.003006879,0.006063787,0.007178689,9.686096257,225.6447264,1.530128162,9.630526329,0.072252112,0.004969017,0.009128017,0.612714888,
2009,1,2009,20091,7.950967742,N/A,N/A,2.78,9.1775,0.154,0.0125,0.0255,0.2778885,0.006873697,0.007528143,0.014401841,0.016654428,8.575376524,36.57047888,0.572404138,1.814375324,0.02446479,0.002285814,0.006233699,0.049926994,
2009,2,2009,20092,8.389642857,N/A,N/A,3.235,9.375,0.1285,0.0125,0.06,0.6581745,0.012694315,0.013404975,0.02609929,0.030352698,9.0303422,33.84075303,0.34124424,1.063075209,0.009688675,0.001862177,0.001303686,0.094405283,
2009,3,2009,20093,13.38548387,N/A,N/A,2.632916667,12.84875,0.091458333,0.008916667,0.003277778,0.975167375,0.010147299,0.010382886,0.020530185,0.018222678,13.40455458,101.7221886,2.009860477,11.6086615,0.055409953,0.008827184,0.002565927,0.927153472,
2009,4,2009,20094,17.13933333,N/A,N/A,2.328653061,18.50012245,0.196077551,0.093089796,0.007373469,0.813230853,0.002313171,0.004460449,0.006773619,0.00676567,17.37482882,83.9969161,2.05264754,16.16721136,0.174560935,0.096136277,0.007950498,0.844604376,
2009,5,2009,20095,22.51677419,N/A,N/A,11.61666667,15.35333333,0.162,0.033333333,0.004,5.977128,0.028091757,0.015650132,0.043741889,0.03042774,22.45921147,138.6424661,2.710548902,2.865545734,0.031565932,0.008018127,0.000645933,1.315435788,
2009,6,2009,20096,26.73766667,N/A,N/A,2.880255102,22.08465986,0.144278912,0.013739796,0.007517007,0.927519964,0.020870498,0.017536434,0.038406932,0.041347065,26.71880079,115.6441747,2.592631036,19.37580624,0.136137241,0.014538589,0.006806023,0.865621967,
2009,7,2009,20097,26.85677419,N/A,N/A,3.178666667,16.60333333,0.1374,0.010666667,0.009533333,2.3272038,0.02102039,0.023833874,0.044854264,0.046968369,26.74411033,146.7373969,2.303335653,11.93285616,0.076549349,0.008249546,0.007197454,1.857206893,
2009,8,2009,20098,27.3216129,N/A,N/A,3.715,20.45,0.1475,0.0135,0.0045,0.747585,0.0133542,0.021464086,0.034818286,0.047455154,27.35873345,115.0955494,0.967522903,5.311636228,0.039024509,0.003619899,0.001143694,0.193315127,
2009,9,2009,20099,23.964,N/A,N/A,3.46625,14.40125,0.150875,0.01,0.011,3.337659,0.000199028,0.001310077,0.001509105,0.000972969,24.17962358,48.23705558,2.772126923,12.45019297,0.159257922,0.012094113,0.014193821,2.566773618,
2009,10,2010,201010,18.70806452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007015126,0.008396493,0.015411618,0.020655768,19.51541036,34.67513542,3.773972923,19.97702337,0.050727527,0.002128798,0.002698724,1.663224962,
2009,11,2010,201011,13.97766667,N/A,N/A,5.806666667,22.85666667,0.046,0.010666667,0.006,4.11699,0.002450794,0.004052952,0.006503746,0.011267346,13.77116479,14.34684946,0.79893581,3.091660157,0.006328371,0.00135731,0.000847225,0.564604924,
2009,12,2010,201012,9.121612903,N/A,N/A,3.132692308,14.90392857,0.050489011,0.006989011,0.003403846,1.301800376,0.005654481,0.010325506,0.015979988,0.030984901,5.030513907,51.58171351,1.238868088,6.980146032,0.021460341,0.004049514,0.001429738,0.543255332,
2010,1,2010,20101,5.422258065,N/A,N/A,3.072833333,9.609977778,0.046906667,0.005725556,0.002886667,1.22990368,0.008374893,0.010275026,0.018649919,0.020928277,6.31034241,110.9052767,2.464112554,8.175849781,0.037463774,0.005938043,0.002609104,0.990667136,
2010,2,2010,20102,6.24,N/A,N/A,2.900245098,8.148529412,0.028416667,0.006735294,0.002112745,1.27502925,0.008890966,0.011005458,0.019896424,0.021499796,6.350342372,77.68596215,2.614467464,7.358686863,0.026384564,0.005539034,0.002091825,1.090176105,
2010,3,2010,20103,11.99774194,N/A,N/A,2.448529412,10.74382353,0.052705882,0.005764706,0.007676471,0.984161912,0.008084481,0.010058265,0.018142747,0.014369123,12.21027401,74.15362894,1.932841993,10.04183444,0.04877569,0.00538444,0.00730404,0.859464891,
2010,4,2010,20104,18.30733333,N/A,N/A,2.76,13.45,0.0935,0.006,0.003,0.85914,0.008387053,0.009398822,0.017785875,0.014329247,18.32482945,28.38842385,1.420534552,6.965751672,0.036458783,0.002944851,0.001615693,0.454114757,
2010,5,2010,20105,23.34677419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008491296,0.012700423,0.021191719,0.020046595,23.51948674,79.47774067,N/A,N/A,N/A,N/A,N/A,N/A,
2010,6,2010,20106,28.15133333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.022395478,0.025768926,0.048164404,0.03836587,28.1988021,123.6793186,N/A,N/A,N/A,N/A,N/A,N/A,
2010,7,2010,20107,27.95548387,N/A,N/A,8.28,20.86,1.545,0.175,0.389,11.681307,0.019537605,0.037716028,0.057253633,0.072122994,28.1341441,163.0369164,1.065812146,2.685125768,0.198874368,0.022526223,0.050072575,1.503632715,
2010,8,2010,20108,28.28419355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016919067,0.024130528,0.041049595,0.060283411,28.19911025,177.0141715,N/A,N/A,N/A,N/A,N/A,N/A,
2010,9,2010,20109,25.252,N/A,N/A,4.557375,18.12575,0.0621125,0.0085,0.012525,3.628197338,0.011771528,0.016223596,0.027995124,0.030511469,25.57061621,189.6927449,3.85528739,19.15457935,0.05474794,0.007843808,0.008255685,2.605990746,
2010,10,2011,201110,18.92419355,N/A,N/A,4.498333333,23.475,0.065666667,0.004,0.002666667,1.9945035,0.002319383,0.002277407,0.004596789,0.003484532,17.73643892,57.04636979,N/A,N/A,N/A,N/A,N/A,N/A,
2010,11,2011,201111,12.91433333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.64537717,47.72616551,N/A,N/A,N/A,N/A,N/A,N/A,
2010,12,2011,201112,4.282903226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006073121,0.007925415,0.013998537,0.016289041,12.29051366,17.30212256,N/A,N/A,N/A,N/A,N/A,N/A,
2011,1,2011,20111,5.467419355,N/A,N/A,5.266666667,20.03666667,0.195666667,0.010333333,0.010333333,3.093237,0.007439434,0.007137863,0.014577297,0.013289691,6.27571928,43.22143915,1.065589583,3.638780971,0.039046331,0.002140402,0.001931422,0.641372912,
2011,2,2011,20112,11.07285714,N/A,N/A,3.750833333,12.74816667,0.045683333,0.008766667,0.004816667,2.80403205,0.007868588,0.009295701,0.017164289,0.015830097,11.59958941,84.82554574,3.263267695,11.23563096,0.039071344,0.00549681,0.004140655,2.441364197,
2011,3,2011,20113,14.04580645,N/A,N/A,3.559166667,18.27,0.122083333,0.018,0.00675,1.33496925,0.012277126,0.010661106,0.022938233,0.021454028,14.42465771,93.01486206,3.002900262,14.72913292,0.087089349,0.013964288,0.00458026,1.25085083,
2011,4,2011,20114,19.053,N/A,N/A,3.476666667,17.61333333,0.121666667,0.012333333,0.005,1.601397,0.01765275,0.013036992,0.030689741,0.025132057,19.28993234,65.24404212,1.007208611,5.257914485,0.037709965,0.003382647,0.001312218,0.503138046,
2011,5,2011,20115,22.37322581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014109422,0.013381436,0.027490858,0.023775862,22.71417828,51.9922587,N/A,N/A,N/A,N/A,N/A,N/A,
2011,6,2011,20116,28.133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011168139,0.008268337,0.019436476,0.015958487,27.80873245,41.36438367,N/A,N/A,N/A,N/A,N/A,N/A,
2011,7,2011,20117,28.50548387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012748824,0.01804163,0.030790453,0.035604073,28.57869852,126.5706858,N/A,N/A,N/A,N/A,N/A,N/A,
2011,8,2011,20118,26.85774194,N/A,N/A,8.59,36.56333333,0.206333333,0.010333333,0.008666667,5.467749,0.017353105,0.019735468,0.037088573,0.040023461,28.00380064,147.6640389,4.994654513,21.14606195,0.115086744,0.004975144,0.004113033,3.353133472,
2011,9,2011,20119,22.86133333,N/A,N/A,6.94,41.58,0.164,0.012,0.009,1.919412,0.005806376,0.010980269,0.016786646,0.015411035,24.48996558,114.5019871,0.621119052,3.721344408,0.014677741,0.001073981,0.000805486,0.171784346,
2011,10,2012,201210,15.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002826293,0.005191554,0.008017847,0.012155474,19.08075329,42.88383421,N/A,N/A,N/A,N/A,N/A,N/A,
2011,11,2012,201211,13.074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001459165,0.002452786,0.003911951,0.006321368,11.41085602,49.99630089,N/A,N/A,N/A,N/A,N/A,N/A,
2011,12,2012,201212,10.55419355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002354184,0.002402156,0.00475634,0.005638403,12.33537675,95.62671296,N/A,N/A,N/A,N/A,N/A,N/A,
2012,1,2012,20121,10.15451613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003489882,0.004122332,0.007612215,0.005959297,10.88085629,27.98205457,N/A,N/A,N/A,N/A,N/A,N/A,
2012,2,2012,20122,11.45310345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003017564,0.00392134,0.006938904,0.00790115,11.91972608,52.96630162,N/A,N/A,N/A,N/A,N/A,N/A,
2012,3,2012,20123,17.25419355,N/A,N/A,4.145,22.019,0.0969,0.0262,0.0141,2.6059248,0.013323001,0.01293897,0.02626197,0.025384955,17.92952083,93.73246781,2.911013139,16.62997349,0.074586094,0.020686194,0.008418569,1.889960188,
2012,4,2012,20124,17.96833333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00455593,0.004631129,0.009187059,0.006364603,18.74424732,42.03965835,N/A,N/A,N/A,N/A,N/A,N/A,
2012,5,2012,20125,22.4083871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.022473934,0.019561699,0.042035633,0.038745325,23.27955546,136.9604068,N/A,N/A,N/A,N/A,N/A,N/A,
2012,6,2012,20126,23.099,N/A,N/A,3.406047619,N/A,0.182652381,0.018771429,0.01052381,1.965714857,0.011360241,0.015056476,0.026416717,0.024246108,24.09917837,129.2119233,2.861689505,N/A,0.148128747,0.015072926,0.01002449,1.617240664,
2012,7,2012,20127,28.01612903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015988081,0.01718681,0.033174891,0.023690174,28.64941742,126.4410286,N/A,N/A,N/A,N/A,N/A,N/A,
2012,8,2012,20128,25.82806452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018145823,0.027995952,0.046141775,0.03286714,26.33952069,242.2775296,N/A,N/A,N/A,N/A,N/A,N/A,
2012,9,2012,20129,23.30807692,N/A,N/A,6.71,N/A,0.259,0.015,0.006,2.429235,N/A,N/A,N/A,N/A,24.25996591,48.44349333,3.534119822,N/A,0.136413865,0.007900417,0.003160167,1.279464615,
2012,10,2013,201310,18.13870968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002495349,0.002808403,0.005303752,0.00516765,19.18113046,35.11294582,N/A,N/A,N/A,N/A,N/A,N/A,
2012,11,2013,201311,10.49666667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011279999,0.002846588,0.014126587,0.004400483,12.65612989,69.45356066,N/A,N/A,N/A,N/A,N/A,N/A,
2012,12,2013,201312,11.54516129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011304792,0.011787399,0.023092191,0.023058284,12.0257873,75.05136835,N/A,N/A,N/A,N/A,N/A,N/A,
2013,1,2013,20131,11.48806452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000458854,0.001252322,0.001711177,0.002554231,11.86534224,21.08698627,N/A,N/A,N/A,N/A,N/A,N/A,
2013,2,2013,20132,9.122142857,N/A,N/A,3.35075,N/A,0.125525,0.011683333,0.007975,2.29014645,0.027682357,0.018084303,0.04576666,0.03289286,9.645377166,180.5545855,2.899957392,N/A,0.087302332,0.012772636,0.007333002,1.950739964,
2013,3,2013,20133,9.707419355,N/A,N/A,3.352966667,N/A,0.072046667,0.023493333,0.005853333,1.99959618,0.020212135,0.015093019,0.035305153,0.026027797,10.16465748,78.02081905,2.45363452,N/A,0.056493154,0.016680383,0.006116051,1.453631302,
2013,4,2013,20134,16.837,N/A,N/A,3.321133333,21.5045,0.093466667,0.015197778,0.007715556,1.14342284,0.013857391,0.012667969,0.026525361,0.024553938,17.50989741,110.3430844,2.549144933,9.377320531,0.07740225,0.011277126,0.0069136,0.866859378,
2013,5,2013,20135,19.91548387,N/A,N/A,3.292083333,21.68645833,0.139625,0.0120625,0.009708333,0.971784188,0.024374389,0.015064302,0.03943869,0.023837656,20.91958909,71.03568461,2.17936817,14.37158614,0.086302409,0.009995589,0.006623357,0.749371146,
2013,6,2013,20136,25.05133333,N/A,N/A,2.918839286,21.81800595,0.094883929,0.010619048,0.005729167,0.594596277,0.033583153,0.023991958,0.057575111,0.036919334,25.87380134,205.5908882,2.095133459,15.6520811,0.083915717,0.009695083,0.00412407,0.617572765,
2013,7,2013,20137,25.99774194,N/A,N/A,3.228214286,25.96382143,0.133057143,0.012221429,0.005417857,0.291190661,0.007681969,0.019820439,0.027502408,0.027681115,26.82448705,218.8741744,2.365448797,18.72940544,0.07284126,0.006031232,0.003953014,0.351173367,
2013,8,2013,20138,25.58548387,N/A,N/A,3.61,24.74,0.756,0.068,0.009,1.231767,0.016164738,0.019998193,0.036162931,0.036379082,26.28421222,154.8858259,0.228930468,1.568902986,0.047942225,0.004312264,0.000570741,0.078113295,
2013,9,2013,20139,23.18166667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004243318,0.003797101,0.00804042,0.005464254,24.16421315,53.20527463,N/A,N/A,N/A,N/A,N/A,N/A,
2013,10,2014,201410,18.34806452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002992126,0.003672469,0.006664596,0.004087181,19.71568502,32.0681524,3.0224437,20.88506482,0.10867172,0.00681196,0.003921158,1.380302253,
2013,11,2014,201411,11.97866667,N/A,N/A,6.64,27.7,0.178,0.018,0.014,7.424568,0.002358517,0.002187176,0.004545693,0.005251715,11.29609598,99.84520397,1.452871706,6.060925642,0.038947464,0.003938508,0.003063284,1.624539876,
2013,12,2014,201412,11.53129032,N/A,N/A,5.045,21.16,0.165,0.009,0.018,2.824173,0.006968071,0.009330542,0.016298613,0.019824967,11.08030814,83.65061689,0.77598068,3.480377304,0.029236842,0.001594737,0.003291805,0.500423637,
2014,1,2014,20141,5.701935484,N/A,N/A,3.772222222,11.30888889,0.125444444,0.017666667,0.007777778,2.243606,0.011431243,0.009597643,0.021028885,0.015680392,6.486061759,59.26650842,1.588045235,5.259409115,0.056108768,0.008910729,0.003576626,1.01997445,
2014,2,2014,20142,12.57333333,N/A,N/A,3.407272727,11.70606061,0.112469697,0.016712121,0.00569697,1.859583,0.017222369,0.01094309,0.028165459,0.02200036,10.35000037,69.6622616,2.458858982,9.232380555,0.079336337,0.015160577,0.003681846,1.414697918,
2014,3,2014,20143,11.0962963,N/A,N/A,2.773781513,13.38406162,0.087747899,0.012845938,0.004380952,1.219872277,0.004055223,0.004013435,0.008068658,0.008097267,11.14458948,123.7569152,2.150066554,12.42845914,0.05965391,0.010841909,0.003749312,0.919097968,
2014,4,2014,20144,17.85566667,N/A,N/A,2.463777778,17.45286111,0.056690278,0.015023611,0.005481944,0.717392075,0.008969003,0.006843489,0.015812491,0.009806319,18.3997942,95.45376681,1.767350908,14.55776759,0.039650258,0.017595877,0.004414551,0.565297872,
2014,5,2014,20145,22.09612903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02162072,0.021216105,0.042836825,0.03279655,23.10448583,75.67959124,N/A,N/A,N/A,N/A,N/A,N/A,
2014,6,2014,20146,25.739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02097815,0.013508214,0.034486364,0.013806059,26.47410988,64.52219469,N/A,N/A,N/A,N/A,N/A,N/A,
2014,7,2014,20147,26.10193548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007940335,0.016303341,0.024243676,0.015533087,27.01952098,142.0224602,N/A,N/A,N/A,N/A,N/A,N/A,
2014,8,2014,20148,26.06966667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010170826,0.015715784,0.02588661,0.018918308,26.83958917,140.4960991,N/A,N/A,N/A,N/A,N/A,N/A,
2014,9,2014,20149,23.74033333,N/A,N/A,3.873931973,20.11252381,0.125763265,0.028291667,0.014878231,2.821521912,0.00252088,0.008134179,0.010655058,0.009837016,24.57530898,196.4602087,3.460574669,17.88978448,0.148517779,0.032375185,0.028169603,2.370076486,
2014,10,2015,201510,18.62677419,N/A,N/A,3.4,23.825,0.11325,0.0065,0.00525,1.4347305,0.007269385,0.008090891,0.015360275,0.009873069,19.06647309,394.1477943,1.596317099,16.59619651,0.048292907,0.007106756,0.003501522,0.543514113,
2014,11,2015,201511,10.593,N/A,N/A,4.68,27.28,0.0465,0.006,0.001,2.9395575,0.000614741,0.0006622,0.001276941,0.0005291,16.42143839,139.155269,1.720494531,12.4444687,0.022796101,0.002518446,0.000419741,1.213461533,
2014,12,2015,201512,10.39677419,N/A,N/A,2.310333333,17.90966667,0.0914,0.013466667,0.0012,1.3106769,0.007981543,0.006928549,0.014910092,0.0122,16.78065131,103.7433533,1.610801346,13.9969975,0.069183564,0.008391109,0.000871964,0.954434371,
2015,1,2015,20151,7.50516129,N/A,N/A,2.302261905,13.80619048,0.03085119,0.006910256,0.001714286,1.159745839,0.004186596,0.003935152,0.008121748,0.007879462,8.365718959,85.13458984,1.861729688,11.41500453,0.028574588,0.004599939,0.001901368,0.865725482,
2015,2,2015,20152,5.735,N/A,N/A,2.037615385,10.476,0.045730769,0.003509091,0.003138462,1.077073131,0.005042474,0.004649181,0.009691654,0.006859397,6.31003418,106.1730835,1.487674122,9.144090613,0.03184492,0.005622647,0.002915317,0.86281383,
2015,3,2015,20153,14.01125,N/A,N/A,2.335416667,13.96318182,0.060416667,0.010545455,0.0035,0.819859875,0.017680509,0.013933645,0.031614154,0.033275932,14.45952057,73.21280733,1.508180364,8.005932295,0.039931207,0.004277984,0.001556399,0.52832669,
2015,4,2015,20154,18.57962963,N/A,N/A,3.086666667,23.15333333,0.146,0.012333333,0.012,0.297813,0.009538917,0.009628228,0.019167145,0.011921461,19.03455463,70.48171459,0.372850064,2.821930776,0.017886958,0.00151657,0.00151639,0.033482214,
2015,5,2015,20155,20.80064516,N/A,N/A,3.23,26.98,0.19,0.017,0.016,0.138195,0.009743575,0.007184998,0.016928573,0.007043989,22.29917737,42.16575445,0.227792955,1.902741156,0.013399586,0.00119891,0.001128386,0.009746083,
