Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATPmgL,FWASO4SmgL,
2002,12,2003,200312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004250229,0.00689706,0.011147289,0.006281638,-7.09499979,11.76000023,N/A,N/A,N/A,N/A,N/A,N/A,
2003,1,2003,20031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001845837,0.001565296,0.003411133,0.001732077,-13.625,4.389999866,N/A,N/A,N/A,N/A,N/A,N/A,
2003,2,2003,20032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006805709,0.006148772,0.012954481,0.004267573,-13.5,5.360000134,N/A,N/A,N/A,N/A,N/A,N/A,
2003,3,2003,20033,N/A,N/A,N/A,1.3,33.6,0.02,0.01,0.12,0.6327,0.005501475,0.006335713,0.011837188,0.002788601,-4.485000134,13.86999989,0,0,0,0,0,0,
2003,4,2003,20034,N/A,N/A,N/A,2.1,60.7,0.19,0.08,0.06,1.3653,0.012425264,0.010382886,0.02280815,0.012504016,4.929999828,38.36000061,0.157848101,4.562561784,0.014281495,0.006013261,0.004509946,0.102623816,
2003,5,2003,20035,N/A,N/A,N/A,1.85,54.4,0.21,0.01,0.06,0.6993,0.037819949,0.022125169,0.059945119,0.028460647,11.89000034,71.43000031,0.094707459,3.271437924,0.007214219,0.000622939,0.002564134,0.035746612,
2003,6,2003,20036,N/A,N/A,N/A,2,64.9,0.15,0.01,0.055,0.4329,0.031076949,0.022984891,0.054061841,0.022960464,16.78000069,104.9000015,0.029324448,0.985477416,0.001977045,0.000146622,0.000723064,0.006347277,
2003,7,2003,20037,N/A,N/A,N/A,2.166666667,80.53333333,0.133333333,0.01,0.03,0.1665,0.031124144,0.017179671,0.048303815,0.02240034,19.63500023,98.30999756,0.255596061,9.79968049,0.016976816,0.001187009,0.003434785,0.021382585,
2003,8,2003,20038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.050867206,0.026314776,0.077181982,0.02693154,20.68000031,48.43999863,N/A,N/A,N/A,N/A,N/A,N/A,
2003,9,2003,20039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009459856,0.009840034,0.01929989,0.013943192,13.68999958,68.88999939,N/A,N/A,N/A,N/A,N/A,N/A,
2003,10,2003,200310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005223332,0.004991856,0.010215188,0.006048408,7.079999924,41.08000183,N/A,N/A,N/A,N/A,N/A,N/A,
2003,11,2004,200411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007567313,0.008453269,0.016020583,0.007247212,-4.039999962,28.78000069,N/A,N/A,N/A,N/A,N/A,N/A,
2003,12,2004,200412,N/A,N/A,N/A,2.9,101.1,0.09,0.01,0.06,0.7992,0.001491466,0.004432165,0.005923632,0.001280405,-7.329999924,15.14999962,0.368253968,12.83809524,0.011428571,0.001269841,0.007619048,0.101485714,
2004,1,2004,20041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006859169,0.011030807,0.017889976,0.004522878,-17.16500092,23.62999916,N/A,N/A,N/A,N/A,N/A,N/A,
2004,2,2004,20042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001356669,0.006495654,0.007852323,0.001813579,-8.635000229,12.98999977,N/A,N/A,N/A,N/A,N/A,N/A,
2004,3,2004,20043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.039594242,0.022793929,0.062388171,0.018439649,-2.210000038,30.62999916,N/A,N/A,N/A,N/A,N/A,N/A,
2004,4,2004,20044,N/A,N/A,N/A,1.45,53.75,0.12,0.01,0.0375,0.91575,0.030557778,0.009587823,0.040145601,0.012639593,4.614999771,24.19000053,0.031839413,1.17450127,0.00267706,0.000219178,0.000836581,0.02016886,
2004,5,2004,20045,N/A,N/A,N/A,1.9,66.65,0.17,0.07,0.0375,0.666,0.033141786,0.019584016,0.052725802,0.020488024,9.039999962,93.5,0.160017165,5.876282155,0.006745262,0.002055508,0.002440502,0.053939187,
2004,6,2004,20046,N/A,N/A,N/A,1.9,72.6,0.025,0.01,0.025,0.21645,0.026287749,0.015190872,0.04147862,0.015025747,14.85499954,36.63999939,0.04435182,1.803610273,0.000779495,0.000260454,0.000651135,0.00777473,
2004,7,2004,20047,N/A,N/A,N/A,2.25,68.65,0.075,0.01,0.0375,0.1332,0.035186278,0.025667323,0.060853601,0.075644102,18.29999924,114.1200027,0.022436659,0.696663491,0.000772016,8.85E-05,0.000241241,0.001901384,
2004,8,2004,20048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017089031,0.009913609,0.027002641,0.013853225,14.97000027,60.56999969,N/A,N/A,N/A,N/A,N/A,N/A,
2004,9,2004,20049,N/A,N/A,N/A,2.25,90.9,0.19,0.01,0.0375,0.14985,0.027826697,0.019863298,0.047689995,0.033809932,15.75,161.5599976,0.179041713,6.817727129,0.011747707,0.00072245,0.003533709,0.01631722,
2004,10,2004,200410,N/A,N/A,N/A,2.25,79.5,0.07,0.01,0.025,0.0999,0.03222827,0.016758901,0.048987171,0.021143845,7.369999886,74.01999664,0.048116594,1.724656491,0.001135724,0.000220667,0.000551668,0.002544915,
2004,11,2005,200511,N/A,N/A,N/A,1.9,71.3,0.06,0.01,0.06,0.1332,0.001051077,0.001541415,0.002592492,0.001022998,0.0550001,9.600000381,0.013404183,0.50300961,0.00042329,7.05E-05,0.00042329,0.000939704,
2004,12,2005,200512,N/A,N/A,N/A,1.9,74.1,0.12,0.01,0.08,0.0333,0.006583091,0.00999398,0.016577071,0.005348065,-10.72000027,36.54999924,0.064174573,2.502808349,0.004053131,0.000337761,0.002702087,0.001124744,
2005,1,2005,20051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009439465,0.0144774,0.023916866,0.008408136,-15.46000004,46.38000107,N/A,N/A,N/A,N/A,N/A,N/A,
2005,2,2005,20052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005598077,0.006405463,0.012003541,0.004279792,-7.804999828,11.26000023,N/A,N/A,N/A,N/A,N/A,N/A,
2005,3,2005,20053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004753537,0.003155292,0.007908828,0.003238126,-4.514999866,18.53000069,N/A,N/A,N/A,N/A,N/A,N/A,
2005,4,2005,20054,N/A,N/A,N/A,1.05,31.5,0.41,0.01,0.0725,0.5328,0.017670671,0.010064862,0.027735533,0.009902933,7.704999924,24.96999931,0.091585157,2.133408562,0.017463904,0.00091176,0.002668105,0.062396858,
2005,5,2005,20055,N/A,N/A,N/A,1.25,46.55,0.215,0.01,0.025,0.1665,0.034109725,0.020262077,0.054371802,0.03229846,10.64999962,104.2099991,0.013578412,0.490466159,0.002200199,0.000100822,0.000252056,0.001245507,
2005,6,2005,20056,N/A,N/A,N/A,1.533333333,58.33333333,0.19,0.01,0.025,0.0666,0.023560061,0.020882572,0.044442633,0.024874232,18.13500023,133.4700012,0.294169558,11.39193223,0.042184059,0.001965112,0.00491278,0.009496209,
2005,7,2005,20057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030552141,0.016720429,0.04727257,0.030026984,20.40999985,46.27999878,N/A,N/A,N/A,N/A,N/A,N/A,
2005,8,2005,20058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009829764,0.009061428,0.018891192,0.009860987,18.125,56.13999939,N/A,N/A,N/A,N/A,N/A,N/A,
2005,9,2005,20059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030426289,0.017169908,0.047596196,0.024792041,15.02499962,69.12999725,N/A,N/A,N/A,N/A,N/A,N/A,
2005,10,2005,200510,N/A,N/A,N/A,4.1,82.5,0.145,0.01,0.025,2.4975,0.016613048,0.008432997,0.025046045,0.011457414,7.505000114,85.45999908,0.09217276,1.84762531,0.002837239,0.000222688,0.000556721,0.058805197,
2005,11,2006,200611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.055675167,0.034392277,0.090067444,0.038528427,-1.11500001,73.66999817,N/A,N/A,N/A,N/A,N/A,N/A,
2005,12,2006,200612,N/A,N/A,N/A,2.9,78.8,1.07,0.01,0.08,0.6327,0.002619765,0.008923066,0.01154283,0.004251225,-8.149999619,20.40999985,0.036459952,0.990704902,0.013452465,0.000125724,0.001005792,0.007954556,
2006,1,2006,20061,N/A,N/A,N/A,2.8,70.8,0.81,0.01,0.13,0.666,0.002713385,0.003295859,0.006009244,0.002820985,-5.230000019,8.869999886,0.126369168,3.195334686,0.036556795,0.000451318,0.00586714,0.030057809,
2006,2,2006,20062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003275931,0.005484941,0.008760872,0.002681972,-11.99499989,21.20000076,N/A,N/A,N/A,N/A,N/A,N/A,
2006,3,2006,20063,N/A,N/A,N/A,0.4,5.2,0.56,0.26,0.11,0.5328,0.018665507,0.018066624,0.036732131,0.015473826,-1.610000014,39.75999832,0.025919864,0.336958235,0.03628781,0.016847912,0.007127963,0.034525259,
2006,4,2006,20064,N/A,N/A,N/A,1.65,51.15,0.235,0.01,0.07,0.6327,0.0322611,0.021033705,0.053294805,0.027630737,8.635000229,35.45999908,0.08154564,2.223424544,0.010691378,0.000529704,0.004098303,0.040014093,
2006,5,2006,20065,N/A,N/A,N/A,1.9,65.05,0.275,0.01,0.0475,0.2331,0.019757311,0.011958978,0.031716288,0.01740196,13.10499954,80.16999817,0.210855116,7.05508006,0.035832202,0.001166292,0.007956492,0.041492563,
2006,6,2006,20066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.026715668,0.014591311,0.041306979,0.020097497,17.50499916,58.25999832,N/A,N/A,N/A,N/A,N/A,N/A,
2006,7,2006,20067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.042319064,0.021815458,0.064134522,0.016003946,22.27499962,64.16000366,N/A,N/A,N/A,N/A,N/A,N/A,
2006,8,2006,20068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013063454,0.008731114,0.021794568,0.011760397,18.94499969,49.66999817,N/A,N/A,N/A,N/A,N/A,N/A,
2006,9,2006,20069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014145435,0.006646795,0.02079223,0.018674182,12.81499958,62.33000183,N/A,N/A,N/A,N/A,N/A,N/A,
2006,10,2006,200610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010364092,0.006953355,0.017317448,0.00796337,4.460000038,42.18999863,N/A,N/A,N/A,N/A,N/A,N/A,
2006,11,2007,200711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007924712,0.005809047,0.013733759,0.006561157,-0.935000002,23.72999954,N/A,N/A,N/A,N/A,N/A,N/A,
2006,12,2007,200712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00356135,0.007077804,0.010639154,0.006021788,-5.474999905,25.34000015,N/A,N/A,N/A,N/A,N/A,N/A,
2007,1,2007,20071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000823125,0.001262687,0.002085812,0.000529284,-10.90999985,5.789999962,N/A,N/A,N/A,N/A,N/A,N/A,
2007,2,2007,20072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001331278,0.006501712,0.007832991,0.001790521,-14.10499954,17.36000061,N/A,N/A,N/A,N/A,N/A,N/A,
2007,3,2007,20073,N/A,N/A,N/A,2,64.4,0.96,0.15,0.1,2.1312,0.019251068,0.017574892,0.03682596,0.018858167,-1.205000043,43.31000137,0.170560274,5.492040821,0.081868931,0.012792021,0.008528014,0.181749028,
2007,4,2007,20074,N/A,N/A,N/A,2.15,71.75,0.725,0.02,0.0425,1.68165,0.042804,0.013474873,0.056278873,0.020466067,4.099999905,63.02999878,0.06843022,2.55829186,0.00718734,0.000477867,0.001165993,0.054549382,
2007,5,2007,20075,N/A,N/A,N/A,2.75,52.75,0.515,0.025,0.0425,2.7306,0.0274036,0.013963638,0.041367238,0.019327067,13.58500004,61.11000061,0.174413098,3.663654464,0.030586565,0.001599736,0.003124605,0.173899552,
2007,6,2007,20076,N/A,N/A,N/A,2.75,59.05,0.64,0.025,0.0425,1.01565,0.041406737,0.023814396,0.065221133,0.029746065,18.60499954,76.16000366,0.231043297,5.416499071,0.03221688,0.002502505,0.002976437,0.100684831,
2007,7,2007,20077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007656213,0.004861127,0.01251734,0.005613819,20.38999939,60.5,N/A,N/A,N/A,N/A,N/A,N/A,
2007,8,2007,20078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030483476,0.015192979,0.045676456,0.014969553,18.09499931,34.56999969,N/A,N/A,N/A,N/A,N/A,N/A,
2007,9,2007,20079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.072257404,0.02781546,0.100072864,0.048319198,13.44499969,128.9299927,N/A,N/A,N/A,N/A,N/A,N/A,
2007,10,2007,200710,N/A,N/A,N/A,3.75,105.05,0.07,0.025,0.025,0.9324,0.016617753,0.013307075,0.029924828,0.019356234,8.494999886,114.6699982,0.695513899,19.02987196,0.01339352,0.003849319,0.004482084,0.174187475,
2007,11,2008,200811,N/A,N/A,N/A,3.42,97.16,0.304,0.038,0.038,0.37296,0.0060255,0.005049428,0.011074928,0.003519648,-2.049999952,9.649999619,0.674583736,19.22405736,0.056790203,0.007750564,0.005525298,0.075042153,
2007,12,2008,200812,N/A,N/A,N/A,3.6,103.9666667,1.383333333,0.03,0.0575,0.1332,0.00558233,0.009888688,0.015471018,0.003530467,-11.80500031,34.31999969,0.059016393,3.382786885,0.042213115,0.001065574,0.000942623,0.002183607,
2008,1,2008,20081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001617257,0.003520255,0.005137511,0.00129527,-13.71000004,3.839999914,N/A,N/A,N/A,N/A,N/A,N/A,
2008,2,2008,20082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001078595,0.001864462,0.002943057,0.000986088,-13.51000023,9.06000042,N/A,N/A,N/A,N/A,N/A,N/A,
2008,3,2008,20083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008054983,0.005565393,0.013620375,0.004550478,-5.590000153,8.979999542,N/A,N/A,N/A,N/A,N/A,N/A,
2008,4,2008,20084,N/A,N/A,N/A,1.3,41,0.08,0.03,0.025,0.7992,0.061755579,0.030991054,0.092746633,0.037003076,3.069999933,92.34999847,0.039324097,1.240221528,0.002419944,0.000907479,0.000756233,0.024175245,
2008,5,2008,20085,N/A,N/A,N/A,1.8,61,0.45,0.02,0.0725,0.84915,0.019745547,0.009804204,0.029549751,0.010528644,9.300000191,66.06999969,0.063698466,2.437084004,0.005729538,0.000506376,0.001325861,0.038474285,
2008,6,2008,20086,N/A,N/A,N/A,2.4,83.05,0.64,0.01,0.0475,0.2997,0.025363052,0.019354278,0.04471733,0.023826617,15.80500031,124.3799973,0.160878472,5.857086818,0.007322449,0.000764951,0.00193029,0.030487887,
2008,7,2008,20087,N/A,N/A,N/A,3.2,105.6,0.66,0.01,0.05,0.0999,0.044186278,0.020208727,0.064395005,0.020410649,18.74500084,72.45999908,0.043854741,1.447206467,0.00904504,0.000137046,0.00068523,0.00136909,
2008,8,2008,20088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011529203,0.004568702,0.016097906,0.014633203,18.44000053,29.54999924,N/A,N/A,N/A,N/A,N/A,N/A,
2008,9,2008,20089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018114547,0.008933525,0.027048072,0.019514748,13.42500019,102.4800034,N/A,N/A,N/A,N/A,N/A,N/A,
2008,10,2008,200810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030057304,0.019400132,0.049457436,0.02829277,6.885000229,76.43000031,N/A,N/A,N/A,N/A,N/A,N/A,
2008,11,2009,200911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017174118,0.00927541,0.026449528,0.011936856,-1.764999986,36,N/A,N/A,N/A,N/A,N/A,N/A,
2008,12,2009,200912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004868565,0.008510692,0.013379257,0.003572309,-15.77999973,41.20999908,N/A,N/A,N/A,N/A,N/A,N/A,
2009,1,2009,20091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004171338,0.008061297,0.012232636,0.003443896,-17.71500015,17.59000015,N/A,N/A,N/A,N/A,N/A,N/A,
2009,2,2009,20092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012394453,0.00801219,0.020406643,0.007987475,-10.31499958,24.11000061,N/A,N/A,N/A,N/A,N/A,N/A,
2009,3,2009,20093,N/A,N/A,N/A,2.2,39.5,0.72,0.23,0.17,2.1312,0.019689112,0.014685802,0.034374914,0.025042319,-4.175000191,70.06999969,0.069773752,1.252755994,0.022835046,0.007294529,0.005391608,0.067591736,
2009,4,2009,20094,N/A,N/A,N/A,1.2,36,0.03,0.01,0.025,0.5661,0.005936515,0.005840123,0.011776637,0.006032743,4.639999866,36.95999908,0.06102299,1.830689699,0.001525575,0.000508525,0.001271312,0.028787596,
2009,5,2009,20095,N/A,N/A,N/A,1.75,56.95,0.085,0.02,0.0375,0.54945,0.051257916,0.019825534,0.07108345,0.02240166,10.26500034,40.50999832,0.138835116,4.510110437,0.006566725,0.001589059,0.002927603,0.044139164,
2009,6,2009,20096,N/A,N/A,N/A,2.6,80.6,0.39,0.03,0.09,0.3663,0.009850551,0.007806643,0.017657194,0.008365643,15.63500023,68.45999908,0.290441638,9.003690764,0.043566246,0.00335125,0.010053749,0.040918758,
2009,7,2009,20097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014329818,0.008606071,0.02293589,0.012873133,16.49500084,83.84999847,N/A,N/A,N/A,N/A,N/A,N/A,
2009,8,2009,20098,N/A,N/A,N/A,4.9,101.1,0.01,0.01,0.025,0.5994,0.023101541,0.010474651,0.033576192,0.018373019,16.76000023,86.70999908,0.012280356,0.253376323,2.51E-05,2.51E-05,6.27E-05,0.001502213,
2009,9,2009,20099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003148324,0.002116337,0.00526466,0.00333582,16.52000046,23.5,N/A,N/A,N/A,N/A,N/A,N/A,
2009,10,2009,200910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004366383,0.006373177,0.01073956,0.007242836,3.630000114,98.66999817,N/A,N/A,N/A,N/A,N/A,N/A,
2009,11,2010,201011,N/A,N/A,N/A,3.166666667,93.66666667,0.056666667,0.01,0.025,1.1211,0.020639743,0.008481318,0.029121061,0.008760431,2.220000029,26.88999939,0.228569648,6.85784317,0.002383533,0.00074019,0.001850475,0.082693773,
2009,12,2010,201012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004339967,0.004585799,0.008925766,0.003794381,-11.73499966,29.57999992,N/A,N/A,N/A,N/A,N/A,N/A,
2010,1,2010,20101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002200239,0.003573564,0.005773803,0.00359708,-13.01500034,19.53000069,N/A,N/A,N/A,N/A,N/A,N/A,
2010,2,2010,20102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000322209,0.001321015,0.001643224,0.000573243,-10.18500042,5.679999828,N/A,N/A,N/A,N/A,N/A,N/A,
2010,3,2010,20103,N/A,N/A,N/A,1.9,48.55,0.165,0.01,0.055,0.999,0.010773221,0.00681221,0.01758543,0.011943072,2.654999971,15.03999996,0.186284047,4.482919909,0.013500324,0.001010863,0.005270752,0.102909849,
2010,4,2010,20104,N/A,N/A,N/A,2.6,76,0.41,0.105,0.05,1.38195,N/A,N/A,N/A,N/A,8.710000038,19.57999992,0.070219093,4.510226376,0.024738727,0.006157674,0.001350367,0.08237996,
2010,5,2010,20105,N/A,N/A,N/A,N/A,82.8,0.555,0.01,N/A,0.7659,0.035783082,0.017909941,0.053693023,0.022584395,12.45499992,73.91999817,N/A,2.871775446,0.014730482,0.000364408,N/A,0.030876829,
2010,6,2010,20106,N/A,N/A,N/A,3,102.1,0.4,0.22,0.025,0.2664,0.024693864,0.017184031,0.041877895,0.015075906,16.25,113.5500031,0.024410108,0.96908738,0.003254681,0.001790075,0.000203418,0.004921749,
2010,7,2010,20107,N/A,N/A,N/A,3.3,N/A,0.17,0.23,0.025,1.11555,0.048288712,0.020574734,0.068863445,0.027146505,20.37999916,124.9899979,0.102008629,N/A,0.001794761,0.00754939,0.000820586,0.032939784,
2010,8,2010,20108,N/A,N/A,N/A,3.65,N/A,0.435,0.34,0.12,0.04995,0.019807471,0.010762888,0.030570359,0.011615358,20.21500015,115.5400009,0.043423056,N/A,0.003394061,0.004821142,0.00152842,0.000431984,
2010,9,2010,20109,N/A,N/A,N/A,2.7,N/A,0.04,0.29,0.025,0.04995,0.013106394,0.008994994,0.022101387,0.010205846,11.24499989,111.8600006,0.24477061,N/A,0.003624315,0.026302152,0.002265197,0.004504329,
2010,10,2010,201010,N/A,N/A,N/A,2.8,N/A,0.365,0.235,0.075,0.0666,0.00697787,0.004812736,0.011790606,0.005060867,8.694999695,70.51999664,0.003847643,N/A,0.000490036,0.000324015,0.000103279,0.000114703,
2010,11,2011,201111,N/A,N/A,N/A,2.3,N/A,0.57,0.2,0.1,0.1332,0.018532232,0.014607881,0.033140113,0.012190961,-1.139999986,25.23999977,0.011265513,N/A,0.002791888,0.00097961,0.000489805,0.00065242,
2010,12,2011,201112,N/A,N/A,N/A,2.5,N/A,0.78,0.21,0.22,0.0999,0.002898995,0.006128825,0.00902782,0.001941226,-11.84500027,34.36000061,0.01461039,N/A,0.004558442,0.001227273,0.001285714,0.000583831,
2011,1,2011,20111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011351676,0.034412606,0.045764283,0.013756448,-15.72999954,27.89999962,N/A,N/A,N/A,N/A,N/A,N/A,
2011,2,2011,20112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003630938,0.003319712,0.00695065,0.00216598,-10.67500019,6.869999886,N/A,N/A,N/A,N/A,N/A,N/A,
2011,3,2011,20113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003958194,0.00330443,0.007262624,0.002390161,-4.440000057,9.840000153,N/A,N/A,N/A,N/A,N/A,N/A,
2011,4,2011,20114,N/A,N/A,N/A,1.4,N/A,0.21,0.15,0.0425,0.6327,0.017811455,0.010242841,0.028054296,0.012968693,4.539999962,62.29000092,0.051855495,N/A,0.006590908,0.006206198,0.002160825,0.022399383,
2011,5,2011,20115,N/A,N/A,N/A,1.5,N/A,0.175,0.285,0.055,0.21645,0.024556458,0.010433855,0.034990313,0.012108469,11.18999958,77.55999756,0.058085493,N/A,0.005747626,0.010808777,0.002530575,0.009860593,
2011,6,2011,20116,N/A,N/A,N/A,2.2,N/A,0.545,0.445,0.09,0.11655,0.039695029,0.023256777,0.062951806,0.026593774,15.97999954,123.4199982,0.012486332,N/A,0.002350063,0.00245009,0.000440888,0.000717819,
2011,7,2011,20117,N/A,N/A,N/A,2.2,N/A,0.76,0.58,0.15,0.0999,0.056676952,0.03330356,0.089980512,0.027990541,21.34499931,84.13999939,0.002943889,N/A,0.00101698,0.000776116,0.00020072,0.000133679,
2011,8,2011,20118,N/A,N/A,N/A,3.1,N/A,0.255,0.44,0.095,0.08325,0.019188693,0.012055272,0.031243965,0.012605619,19.44000053,105.3099976,0.46498968,N/A,0.049802647,0.040113654,0.010188072,0.013958873,
2011,9,2011,20119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017146864,0.007251954,0.024398818,0.00863556,12.98499966,32.90000153,N/A,N/A,N/A,N/A,N/A,N/A,
2011,10,2011,201110,N/A,N/A,N/A,3,N/A,0.24,0.01,0.06,1.4319,0.035481388,0.013862862,0.04934425,0.013889724,9.06000042,36.68000031,0.073716179,N/A,0.005897294,0.000245721,0.001474324,0.035184732,
2011,11,2012,201211,N/A,N/A,N/A,2.9,N/A,0.51,0.06,0.09,1.1322,0.009608156,0.004866843,0.014474999,0.003021165,-0.400000006,14.68999958,0.19261194,N/A,0.033873134,0.003985075,0.005977612,0.075198358,
2011,12,2012,201212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005632786,0.004695394,0.01032818,0.003250452,-6.434999943,6.179999828,N/A,N/A,N/A,N/A,N/A,N/A,
2012,1,2012,20121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005001662,0.005531419,0.010533081,0.002675199,-8.890000343,13.44999981,N/A,N/A,N/A,N/A,N/A,N/A,
2012,2,2012,20122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010868961,0.006754107,0.017623068,0.003822938,-5.929999828,19.35000038,N/A,N/A,N/A,N/A,N/A,N/A,
2012,3,2012,20123,N/A,N/A,N/A,2.2,N/A,0.265,0.145,0.07,1.2321,0.021985814,0.011176163,0.033161977,0.011677329,3.849999905,35.72000122,0.197301338,N/A,0.034170096,0.012909463,0.007012682,0.120356666,
2012,4,2012,20124,N/A,N/A,N/A,1.6,N/A,0.355,0.025,0.0575,0.7992,0.028888738,0.012807186,0.041695923,0.01720297,5.894999981,69.26000214,0.086915389,N/A,0.009382677,0.002704681,0.001974928,0.039193747,
2012,5,2012,20125,N/A,N/A,N/A,1.95,N/A,0.41,0.015,0.065,0.74925,0.0497405,0.023332948,0.073073448,0.020558397,13.10499954,151.1799927,0.03811794,N/A,0.008055601,0.000381199,0.001346851,0.019040909,
2012,6,2012,20126,N/A,N/A,N/A,2.15,N/A,0.335,0.01,0.025,0.11655,0.076963723,0.036650823,0.113614546,0.034726027,18.19499969,199.6999969,0.040647172,N/A,0.006741182,0.000195468,0.000488671,0.002369993,
2012,7,2012,20127,N/A,N/A,N/A,2.3,71.9,0.22,0.01,0.025,0.1332,0.025935272,0.012896124,0.038831397,0.00823301,22.22500038,114.1399994,0.035813845,1.119571937,0.003425672,0.000155712,0.000389281,0.002074089,
2012,8,2012,20128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012005249,0.006965848,0.018971097,0.004805773,18.53000069,52.79999924,N/A,N/A,N/A,N/A,N/A,N/A,
2012,9,2012,20129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002581142,0.000911255,0.003492398,0.001535346,12.625,15.80000019,N/A,N/A,N/A,N/A,N/A,N/A,
2012,10,2012,201210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021342009,0.009954991,0.031297,0.010580222,5.400000095,47.40999985,N/A,N/A,N/A,N/A,N/A,N/A,
2012,11,2013,201311,N/A,N/A,N/A,3.5,N/A,0.11,0.08,0.025,3.0303,0.034711848,0.012219616,0.046931463,0.013782355,-1.794999957,27.95999908,0.116819801,N/A,0.003671479,0.002670167,0.000834427,0.101142584,
