account,data_set,date,date_type,location,rain,snow,station,sublocation,trace,update_date,version,zzfull_old_measure_date,zzfull_old_total_precip,zztemp_account
ela2/skylark,M01,12/3/1970,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19701203,0,
ela2/skylark,M01,12/4/1970,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19701204,0.5,
ela2/skylark,M01,12/5/1970,sample_date,239,0,1,MET,AIR,,3/24/1994,1,19701205,1,
ela2/skylark,M01,12/6/1970,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19701206,0,
ela2/skylark,M01,12/7/1970,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19701207,0,
ela2/skylark,M01,12/12/1970,sample_date,239,0,1,MET,AIR,,3/24/1994,1,19701212,1,
ela2/skylark,M01,12/13/1970,sample_date,239,0,11.9,MET,AIR,,3/24/1994,1,19701213,11.9,
ela2/skylark,M01,12/14/1970,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19701214,0,
ela2/skylark,M01,12/17/1970,sample_date,239,0,6.1,MET,AIR,,3/24/1994,1,19701217,6.1,
ela2/skylark,M01,12/18/1970,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19701218,0,
ela2/skylark,M01,3/16/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730316,0,
ela2/skylark,M01,3/19/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730319,0,
ela2/skylark,M01,3/22/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730322,0,
ela2/skylark,M01,3/25/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730325,0,
ela2/skylark,M01,3/26/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730326,0,
ela2/skylark,M01,3/29/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730329,0,
ela2/skylark,M01,3/30/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730330,0,
ela2/skylark,M01,4/1/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730401,0,
ela2/skylark,M01,4/2/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730402,0,
ela2/skylark,M01,4/5/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730405,0,
ela2/skylark,M01,4/9/1973,sample_date,239,0,1.3,MET,AIR,,3/24/1994,1,19730409,1.3,
ela2/skylark,M01,4/10/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730410,0,
ela2/skylark,M01,4/11/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730411,0,
ela2/skylark,M01,4/12/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730412,0,
ela2/skylark,M01,4/14/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730414,0,
ela2/skylark,M01,4/15/1973,sample_date,239,0,4.8,MET,AIR,,3/24/1994,1,19730415,4.8,
ela2/skylark,M01,4/20/1973,sample_date,239,31.8,0,MET,AIR,,3/24/1994,1,19730420,31.8,
ela2/skylark,M01,4/22/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730422,0,
ela2/skylark,M01,4/24/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730424,0,
ela2/skylark,M01,4/25/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730425,0,
ela2/skylark,M01,4/27/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730427,0,
ela2/skylark,M01,4/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730428,0,
ela2/skylark,M01,5/4/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730504,0,
ela2/skylark,M01,5/5/1973,sample_date,239,17,0,MET,AIR,,3/24/1994,1,19730505,17,
ela2/skylark,M01,5/6/1973,sample_date,239,0,0,MET,AIR,TR,3/24/1994,1,19730506,0,
ela2/skylark,M01,5/7/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730507,0,
ela2/skylark,M01,5/8/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730508,0,
ela2/skylark,M01,5/9/1973,sample_date,239,6.6,0,MET,AIR,,3/24/1994,1,19730509,6.6,
ela2/skylark,M01,5/10/1973,sample_date,239,1.8,0,MET,AIR,,3/24/1994,1,19730510,1.8,
ela2/skylark,M01,5/12/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730512,0,
ela2/skylark,M01,5/13/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730513,0,
ela2/skylark,M01,5/17/1973,sample_date,239,0,0,MET,AIR,TR,3/24/1994,1,19730517,0,
ela2/skylark,M01,5/18/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730518,0,
ela2/skylark,M01,5/19/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730519,0,
ela2/skylark,M01,5/20/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730520,0,
ela2/skylark,M01,5/21/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730521,0,
ela2/skylark,M01,5/23/1973,sample_date,239,2.8,0,MET,AIR,,3/24/1994,1,19730523,2.8,
ela2/skylark,M01,5/25/1973,sample_date,239,4.3,0,MET,AIR,,3/24/1994,1,19730525,4.3,
ela2/skylark,M01,5/26/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730526,0,
ela2/skylark,M01,5/29/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730529,0,
ela2/skylark,M01,6/2/1973,sample_date,239,1,0,MET,AIR,,3/24/1994,1,19730602,1,
ela2/skylark,M01,6/4/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730604,0,
ela2/skylark,M01,6/6/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730606,0,
ela2/skylark,M01,6/8/1973,sample_date,239,2,0,MET,AIR,,3/24/1994,1,19730608,2,
ela2/skylark,M01,6/13/1973,sample_date,239,4.1,0,MET,AIR,,3/24/1994,1,19730613,4.1,
ela2/skylark,M01,6/15/1973,sample_date,239,1,0,MET,AIR,,3/24/1994,1,19730615,1,
ela2/skylark,M01,6/16/1973,sample_date,239,19.6,0,MET,AIR,,3/24/1994,1,19730616,19.6,
ela2/skylark,M01,6/17/1973,sample_date,239,5.3,0,MET,AIR,,3/24/1994,1,19730617,5.3,
ela2/skylark,M01,6/19/1973,sample_date,239,6.1,0,MET,AIR,,3/24/1994,1,19730619,6.1,
ela2/skylark,M01,6/21/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730621,0,
ela2/skylark,M01,6/22/1973,sample_date,239,0.3,0,MET,AIR,,3/24/1994,1,19730622,0.3,
ela2/skylark,M01,6/23/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730623,0,
ela2/skylark,M01,6/25/1973,sample_date,239,1.8,0,MET,AIR,,3/24/1994,1,19730625,1.8,
ela2/skylark,M01,6/26/1973,sample_date,239,10.4,0,MET,AIR,,3/24/1994,1,19730626,10.4,
ela2/skylark,M01,6/29/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730629,0,
ela2/skylark,M01,6/30/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730630,0,
ela2/skylark,M01,7/2/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730702,0,
ela2/skylark,M01,7/3/1973,sample_date,239,2.8,0,MET,AIR,,3/24/1994,1,19730703,2.8,
ela2/skylark,M01,7/4/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730704,0,
ela2/skylark,M01,7/6/1973,sample_date,239,50.3,0,MET,AIR,,3/24/1994,1,19730706,50.3,
ela2/skylark,M01,7/10/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730710,0,
ela2/skylark,M01,7/12/1973,sample_date,239,0.5,0,MET,AIR,,3/24/1994,1,19730712,0.5,
ela2/skylark,M01,7/13/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730713,0,
ela2/skylark,M01,7/14/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730714,0,
ela2/skylark,M01,7/16/1973,sample_date,239,3.8,0,MET,AIR,,3/24/1994,1,19730716,3.8,
ela2/skylark,M01,7/17/1973,sample_date,239,4.3,0,MET,AIR,,3/24/1994,1,19730717,4.3,
ela2/skylark,M01,7/19/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730719,0,
ela2/skylark,M01,7/21/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730721,0,
ela2/skylark,M01,7/22/1973,sample_date,239,0.3,0,MET,AIR,,3/24/1994,1,19730722,0.3,
ela2/skylark,M01,7/23/1973,sample_date,239,10.7,0,MET,AIR,,3/24/1994,1,19730723,10.7,
ela2/skylark,M01,7/24/1973,sample_date,239,1.3,0,MET,AIR,,3/24/1994,1,19730724,1.3,
ela2/skylark,M01,7/26/1973,sample_date,239,41.4,0,MET,AIR,,3/24/1994,1,19730726,41.4,
ela2/skylark,M01,7/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730728,0,
ela2/skylark,M01,7/29/1973,sample_date,239,4.6,0,MET,AIR,,3/24/1994,1,19730729,4.6,
ela2/skylark,M01,7/30/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730730,0,
ela2/skylark,M01,7/31/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730731,0,
ela2/skylark,M01,8/1/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730801,0,
ela2/skylark,M01,8/2/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730802,0,
ela2/skylark,M01,8/3/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730803,0,
ela2/skylark,M01,8/4/1973,sample_date,239,5.1,0,MET,AIR,,3/24/1994,1,19730804,5.1,
ela2/skylark,M01,8/5/1973,sample_date,239,16.5,0,MET,AIR,,3/24/1994,1,19730805,16.5,
ela2/skylark,M01,8/6/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730806,0,
ela2/skylark,M01,8/8/1973,sample_date,239,33,0,MET,AIR,,3/24/1994,1,19730808,33,
ela2/skylark,M01,8/13/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730813,0,
ela2/skylark,M01,8/14/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730814,0,
ela2/skylark,M01,8/15/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730815,0,
ela2/skylark,M01,8/16/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730816,0,
ela2/skylark,M01,8/17/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730817,0,
ela2/skylark,M01,8/18/1973,sample_date,239,7.6,0,MET,AIR,,3/24/1994,1,19730818,7.6,
ela2/skylark,M01,8/19/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730819,0,
ela2/skylark,M01,8/23/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730823,0,
ela2/skylark,M01,8/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730828,0,
ela2/skylark,M01,8/29/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730829,0,
ela2/skylark,M01,9/2/1973,sample_date,239,1.5,0,MET,AIR,,3/24/1994,1,19730902,1.5,
ela2/skylark,M01,9/3/1973,sample_date,239,14.5,0,MET,AIR,,3/24/1994,1,19730903,14.5,
ela2/skylark,M01,9/6/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730906,0,
ela2/skylark,M01,9/9/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730909,0,
ela2/skylark,M01,9/10/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730910,0,
ela2/skylark,M01,9/12/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730912,0,
ela2/skylark,M01,9/13/1973,sample_date,239,4.3,0,MET,AIR,,3/24/1994,1,19730913,4.3,
ela2/skylark,M01,9/14/1973,sample_date,239,1,0,MET,AIR,,3/24/1994,1,19730914,1,
ela2/skylark,M01,9/15/1973,sample_date,239,0,0,MET,AIR,TR,3/24/1994,1,19730915,0,
ela2/skylark,M01,9/16/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730916,0,
ela2/skylark,M01,9/22/1973,sample_date,239,1.8,0,MET,AIR,,3/24/1994,1,19730922,1.8,
ela2/skylark,M01,9/23/1973,sample_date,239,1,0,MET,AIR,,3/24/1994,1,19730923,1,
ela2/skylark,M01,9/25/1973,sample_date,239,0.3,0,MET,AIR,,3/24/1994,1,19730925,0.3,
ela2/skylark,M01,9/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730928,0,
ela2/skylark,M01,9/29/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730929,0,
ela2/skylark,M01,9/30/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19730930,0,
ela2/skylark,M01,10/2/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731002,0,
ela2/skylark,M01,10/3/1973,sample_date,239,16.3,0,MET,AIR,,3/24/1994,1,19731003,16.3,
ela2/skylark,M01,10/5/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731005,0,
ela2/skylark,M01,10/6/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731006,0,
ela2/skylark,M01,10/11/1973,sample_date,239,26.7,0,MET,AIR,,3/24/1994,1,19731011,26.7,
ela2/skylark,M01,10/13/1973,sample_date,239,1,0,MET,AIR,,3/24/1994,1,19731013,1,
ela2/skylark,M01,10/20/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731020,0,
ela2/skylark,M01,10/21/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731021,0,
ela2/skylark,M01,10/22/1973,sample_date,239,0,0,MET,AIR,TR,3/24/1994,1,19731022,0,
ela2/skylark,M01,10/23/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731023,0,
ela2/skylark,M01,10/25/1973,sample_date,239,0.5,0,MET,AIR,,3/24/1994,1,19731025,0.5,
ela2/skylark,M01,10/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731028,0,
ela2/skylark,M01,11/2/1973,sample_date,239,0,2.3,MET,AIR,,3/24/1994,1,19731102,2.3,
ela2/skylark,M01,11/3/1973,sample_date,239,0,0.3,MET,AIR,,3/24/1994,1,19731103,0.3,
ela2/skylark,M01,11/4/1973,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19731104,0.5,
ela2/skylark,M01,11/6/1973,sample_date,239,0,2.5,MET,AIR,,3/24/1994,1,19731106,2.5,
ela2/skylark,M01,11/7/1973,sample_date,239,0,1.8,MET,AIR,,3/24/1994,1,19731107,1.8,
ela2/skylark,M01,11/8/1973,sample_date,239,0,1.3,MET,AIR,,3/24/1994,1,19731108,1.3,
ela2/skylark,M01,11/9/1973,sample_date,239,0,0.3,MET,AIR,,3/24/1994,1,19731109,0.3,
ela2/skylark,M01,11/14/1973,sample_date,239,0,2,MET,AIR,,3/24/1994,1,19731114,2,
ela2/skylark,M01,11/15/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731115,0,
ela2/skylark,M01,4/19/1970,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19700419,0,
ela2/skylark,M01,11/16/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731116,0,
ela2/skylark,M01,11/17/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731117,0,
ela2/skylark,M01,11/22/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731122,0,
ela2/skylark,M01,11/23/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731123,0,
ela2/skylark,M01,11/26/1973,sample_date,239,0,1.3,MET,AIR,,3/24/1994,1,19731126,1.3,
ela2/skylark,M01,11/28/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731128,0,
ela2/skylark,M01,12/2/1973,sample_date,239,0,0.8,MET,AIR,,3/24/1994,1,19731202,0.8,
ela2/skylark,M01,12/3/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731203,0,
ela2/skylark,M01,12/4/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731204,0,
ela2/skylark,M01,12/5/1973,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19731205,0,
ela2/skylark,M01,1/29/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720129,0,
ela2/skylark,M01,1/30/1972,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19720130,0,
ela2/skylark,M01,2/4/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720204,0,
ela2/skylark,M01,2/5/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720205,0,
ela2/skylark,M01,2/7/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720207,0,
ela2/skylark,M01,2/12/1972,sample_date,239,0,2.3,MET,AIR,,3/24/1994,1,19720212,2.3,
ela2/skylark,M01,2/14/1972,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19720214,0,
ela2/skylark,M01,2/15/1972,sample_date,239,0,1.3,MET,AIR,,3/24/1994,1,19720215,1.3,
ela2/skylark,M01,2/16/1972,sample_date,239,0,3,MET,AIR,,3/24/1994,1,19720216,3,
ela2/skylark,M01,2/17/1972,sample_date,239,0,5.8,MET,AIR,,3/24/1994,1,19720217,5.8,
ela2/skylark,M01,2/18/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720218,0,
ela2/skylark,M01,2/19/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720219,0,
ela2/skylark,M01,2/22/1972,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19720222,0.5,
ela2/skylark,M01,2/24/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720224,0,
ela2/skylark,M01,2/27/1972,sample_date,239,0,0.8,MET,AIR,,3/24/1994,1,19720227,0.8,
ela2/skylark,M01,2/28/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720228,0,
ela2/skylark,M01,2/29/1972,sample_date,239,0,2.5,MET,AIR,,3/24/1994,1,19720229,2.5,
ela2/skylark,M01,3/1/1972,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19720301,0,
ela2/skylark,M01,3/2/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720302,0,
ela2/skylark,M01,3/4/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720304,0,
ela2/skylark,M01,3/8/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720308,0,
ela2/skylark,M01,3/9/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720309,0,
ela2/skylark,M01,3/13/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720313,0,
ela2/skylark,M01,3/14/1972,sample_date,239,1.5,0,MET,AIR,,3/24/1994,1,19720314,1.5,
ela2/skylark,M01,3/15/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720315,0,
ela2/skylark,M01,3/16/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720316,0,
ela2/skylark,M01,3/20/1972,sample_date,239,0.5,0,MET,AIR,,3/24/1994,1,19720320,0.5,
ela2/skylark,M01,3/22/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720322,0,
ela2/skylark,M01,3/24/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720324,0,
ela2/skylark,M01,3/25/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720325,0,
ela2/skylark,M01,3/27/1972,sample_date,239,0,0.8,MET,AIR,,3/24/1994,1,19720327,0.8,
ela2/skylark,M01,3/29/1972,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19720329,0.5,
ela2/skylark,M01,3/31/1972,sample_date,239,0,3.3,MET,AIR,,3/24/1994,1,19720331,3.3,
ela2/skylark,M01,4/5/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720405,0,
ela2/skylark,M01,4/6/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720406,0,
ela2/skylark,M01,4/7/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720407,0,
ela2/skylark,M01,4/10/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720410,0,
ela2/skylark,M01,4/13/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720413,0,
ela2/skylark,M01,4/16/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720416,0,
ela2/skylark,M01,4/19/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720419,0,
ela2/skylark,M01,4/20/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720420,0,
ela2/skylark,M01,4/25/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720425,0,
ela2/skylark,M01,4/26/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720426,0,
ela2/skylark,M01,4/27/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720427,0,
ela2/skylark,M01,4/28/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720428,0,
ela2/skylark,M01,4/30/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720430,0,
ela2/skylark,M01,5/1/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720501,0,
ela2/skylark,M01,5/2/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720502,0,
ela2/skylark,M01,5/3/1972,sample_date,239,0.3,0,MET,AIR,,3/24/1994,1,19720503,0.3,
ela2/skylark,M01,5/4/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720504,0,
ela2/skylark,M01,5/5/1972,sample_date,239,3,0,MET,AIR,,3/24/1994,1,19720505,3,
ela2/skylark,M01,5/7/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720507,0,
ela2/skylark,M01,5/8/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720508,0,
ela2/skylark,M01,5/10/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720510,0,
ela2/skylark,M01,5/11/1972,sample_date,239,0,0,MET,AIR,TR,3/24/1994,1,19720511,0,
ela2/skylark,M01,5/12/1972,sample_date,239,6.9,0,MET,AIR,,3/24/1994,1,19720512,6.9,
ela2/skylark,M01,5/14/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720514,0,
ela2/skylark,M01,5/17/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720517,0,
ela2/skylark,M01,5/18/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720518,0,
ela2/skylark,M01,5/19/1972,sample_date,239,14.2,0,MET,AIR,,3/24/1994,1,19720519,14.2,
ela2/skylark,M01,5/22/1972,sample_date,239,6.4,0,MET,AIR,,3/24/1994,1,19720522,6.4,
,M01,1/2/2014,sample_date,239,0,4.5,MET,AIR,,9/25/2017,,,4.5,
ela2/skylark,M01,5/23/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720523,0,
ela2/skylark,M01,5/30/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720530,0,
ela2/skylark,M01,6/1/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720601,0,
ela2/skylark,M01,6/2/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720602,0,
ela2/skylark,M01,6/3/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720603,0,
ela2/skylark,M01,6/4/1972,sample_date,239,2.8,0,MET,AIR,,3/24/1994,1,19720604,2.8,
ela2/skylark,M01,6/5/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720605,0,
ela2/skylark,M01,6/6/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720606,0,
ela2/skylark,M01,6/7/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720607,0,
ela2/skylark,M01,6/8/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720608,0,
ela2/skylark,M01,6/9/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19720609,0,
ela2/skylark,M01,6/10/1972,sample_date,239,6.9,0,MET,AIR,,3/24/1994,1,19720610,6.9,
ela2/skylark,M01,6/11/1972,sample_date,239,4.1,0,MET,AIR,,3/24/1994,1,19720611,4.1,
ela2/skylark,M01,10/27/1972,sample_date,239,2,0,MET,AIR,,3/24/1994,1,19721027,2,
ela2/skylark,M01,10/28/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721028,0,
ela2/skylark,M01,10/30/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721030,0,
ela2/skylark,M01,11/2/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721102,0,
ela2/skylark,M01,11/3/1972,sample_date,239,10.2,0,MET,AIR,,3/24/1994,1,19721103,10.2,
ela2/skylark,M01,11/6/1972,sample_date,239,0,17.8,MET,AIR,,3/24/1994,1,19721106,17.8,
ela2/skylark,M01,11/11/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721111,0,
ela2/skylark,M01,11/17/1972,sample_date,239,0,0.8,MET,AIR,,3/24/1994,1,19721117,0.8,
ela2/skylark,M01,11/18/1972,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19721118,0.5,
ela2/skylark,M01,11/19/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721119,0,
ela2/skylark,M01,11/20/1972,sample_date,239,0,0.5,MET,AIR,,3/24/1994,1,19721120,0.5,
ela2/skylark,M01,11/21/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721121,0,
ela2/skylark,M01,11/24/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721124,0,
ela2/skylark,M01,11/29/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721129,0,
ela2/skylark,M01,11/30/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721130,0,
ela2/skylark,M01,12/1/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721201,0,
ela2/skylark,M01,12/6/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721206,0,
ela2/skylark,M01,12/7/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721207,0,
ela2/skylark,M01,12/8/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721208,0,
ela2/skylark,M01,12/9/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721209,0,
ela2/skylark,M01,12/10/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721210,0,
ela2/skylark,M01,12/11/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721211,0,
ela2/skylark,M01,12/14/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721214,0,
ela2/skylark,M01,12/19/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721219,0,
ela2/skylark,M01,12/21/1972,sample_date,239,0,2.3,MET,AIR,,3/24/1994,1,19721221,2.3,
ela2/skylark,M01,12/22/1972,sample_date,239,0,0,MET,AIR,TS,3/24/1994,1,19721222,0,
ela2/skylark,M01,12/23/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721223,0,
ela2/skylark,M01,12/25/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721225,0,
ela2/skylark,M01,12/27/1972,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19721227,0,
ela2/skylark,M01,12/28/1972,sample_date,239,0,3.8,MET,AIR,,3/24/1994,1,19721228,3.8,
ela2/skylark,M01,12/30/1972,sample_date,239,0,11.9,MET,AIR,,3/24/1994,1,19721230,11.9,
